"","x","y","two_trees","one_tree","no_trees"
"13724",134427.086821778,1021712.48576168,69,1,0
"13725",140847.086821778,1021712.48576168,71,2,0
"13726",147267.086821778,1021712.48576168,69,1,0
"13727",153687.086821778,1021712.48576168,67,0,0
"13728",160107.086821778,1021712.48576168,70,0,0
"13729",166527.086821778,1021712.48576168,65,0,0
"13730",172947.086821778,1021712.48576168,74,3,32
"13731",179367.086821778,1021712.48576168,65,9,15
"13732",185787.086821778,1021712.48576168,73,3,6
"13733",192207.086821778,1021712.48576168,66,3,3
"13734",198627.086821778,1021712.48576168,75,17,0
"13735",205047.086821778,1021712.48576168,68,16,0
"13736",211467.086821778,1021712.48576168,70,12,1
"13737",217887.086821778,1021712.48576168,68,12,0
"13738",224307.086821778,1021712.48576168,69,1,0
"13739",230727.086821778,1021712.48576168,67,5,0
"13740",237147.086821778,1021712.48576168,76,2,0
"13741",243567.086821778,1021712.48576168,69,4,0
"13742",249987.086821778,1021712.48576168,72,1,0
"13743",256407.086821778,1021712.48576168,65,0,0
"13744",262827.086821778,1021712.48576168,71,0,1
"13745",269247.086821778,1021712.48576168,61,3,0
"13746",275667.086821778,1021712.48576168,71,3,0
"13747",282087.086821778,1021712.48576168,71,3,0
"13748",288507.086821778,1021712.48576168,69,2,0
"13749",294927.086821778,1021712.48576168,67,0,0
"13750",301347.086821778,1021712.48576168,68,0,0
"13751",307767.086821778,1021712.48576168,68,8,0
"13752",314187.086821778,1021712.48576168,70,1,0
"13753",320607.086821778,1021712.48576168,70,1,0
"13754",327027.086821778,1021712.48576168,68,0,0
"13755",333447.086821778,1021712.48576168,68,2,0
"13756",339867.086821778,1021712.48576168,62,8,1
"13757",346287.086821778,1021712.48576168,64,7,0
"13758",352707.086821778,1021712.48576168,69,0,0
"13759",359127.086821778,1021712.48576168,71,0,0
"13760",365547.086821778,1021712.48576168,70,0,0
"13761",371967.086821778,1021712.48576168,68,0,0
"13762",378387.086821778,1021712.48576168,69,0,0
"13763",384807.086821778,1021712.48576168,67,0,0
"13764",391227.086821778,1021712.48576168,69,2,0
"13765",397647.086821778,1021712.48576168,70,3,0
"13766",404067.086821778,1021712.48576168,67,0,0
"13767",410487.086821778,1021712.48576168,69,0,0
"13768",416907.086821778,1021712.48576168,69,1,0
"13769",423327.086821778,1021712.48576168,67,0,0
"13770",429747.086821778,1021712.48576168,67,0,0
"13771",436167.086821778,1021712.48576168,66,0,0
"13772",442587.086821778,1021712.48576168,58,0,0
"13773",449007.086821778,1021712.48576168,70,1,0
"13774",455427.086821778,1021712.48576168,69,0,0
"13775",461847.086821778,1021712.48576168,65,0,0
"13776",468267.086821778,1021712.48576168,67,1,0
"13777",474687.086821778,1021712.48576168,71,0,0
"13778",481107.086821778,1021712.48576168,64,2,0
"13779",487527.086821778,1021712.48576168,64,7,0
"13780",493947.086821778,1021712.48576168,55,14,0
"13781",500367.086821778,1021712.48576168,61,8,0
"13782",506787.086821778,1021712.48576168,67,5,0
"13783",513207.086821778,1021712.48576168,65,17,0
"13784",519627.086821778,1021712.48576168,60,13,0
"13785",526047.086821778,1021712.48576168,55,13,0
"13786",532467.086821778,1021712.48576168,65,9,0
"13787",538887.086821778,1021712.48576168,67,2,0
"13788",545307.086821778,1021712.48576168,64,0,0
"13789",551727.086821778,1021712.48576168,72,4,0
"13790",558147.086821778,1021712.48576168,66,1,0
"13791",564567.086821778,1021712.48576168,70,1,0
"13792",570987.086821778,1021712.48576168,69,1,0
"13793",577407.086821778,1021712.48576168,66,0,0
"13794",583827.086821778,1021712.48576168,70,0,0
"13795",590247.086821778,1021712.48576168,67,0,0
"13796",596667.086821778,1021712.48576168,72,0,0
"13797",603087.086821778,1021712.48576168,67,0,0
"13798",609507.086821778,1021712.48576168,68,3,0
"13799",615927.086821778,1021712.48576168,72,0,0
"13800",622347.086821778,1021712.48576168,70,0,0
"13801",628767.086821778,1021712.48576168,70,0,0
"13802",635187.086821778,1021712.48576168,66,1,0
"13803",641607.086821778,1021712.48576168,71,0,0
"13804",648027.086821778,1021712.48576168,71,0,0
"13805",654447.086821778,1021712.48576168,72,0,0
"13806",660867.086821778,1021712.48576168,65,0,0
"13807",667287.086821778,1021712.48576168,64,0,0
"13808",673707.086821778,1021712.48576168,69,0,0
"13809",680127.086821778,1021712.48576168,79,0,0
"13810",686547.086821778,1021712.48576168,73,2,0
"13811",692967.086821778,1021712.48576168,63,2,0
"13812",699387.086821778,1021712.48576168,37,1,0
"13813",705807.086821778,1021712.48576168,3,0,0
"13814",712227.086821778,1021712.48576168,36,1,0
"13815",718647.086821778,1021712.48576168,19,0,0
"13816",725067.086821778,1021712.48576168,1,0,0
"13817",731487.086821778,1021712.48576168,13,0,0
"13818",737907.086821778,1021712.48576168,57,1,0
"13819",744327.086821778,1021712.48576168,21,0,0
"13820",750747.086821778,1021712.48576168,2,0,0
"13838",866307.086821778,1021712.48576168,12,2,0
"13839",872727.086821778,1021712.48576168,33,8,0
"13840",879147.086821778,1021712.48576168,31,2,0
"13841",885567.086821778,1021712.48576168,58,11,0
"13842",891987.086821778,1021712.48576168,17,1,0
"13843",898407.086821778,1021712.48576168,1,0,0
"13904",-38912.9131782223,1012472.48576168,4,0,3
"13905",-32492.9131782223,1012472.48576168,67,0,57
"13906",-26072.9131782223,1012472.48576168,66,0,54
"13907",-19652.9131782223,1012472.48576168,68,0,63
"13908",-13232.9131782223,1012472.48576168,67,0,59
"13909",-6812.91317822225,1012472.48576168,71,0,65
"13910",-392.913178222254,1012472.48576168,67,0,63
"13911",6027.08682177775,1012472.48576168,68,0,63
"13912",12447.0868217777,1012472.48576168,71,0,59
"13913",18867.0868217777,1012472.48576168,67,0,63
"13914",25287.0868217777,1012472.48576168,69,0,67
"13915",31707.0868217777,1012472.48576168,69,0,62
"13916",38127.0868217777,1012472.48576168,68,0,66
"13917",44547.0868217777,1012472.48576168,70,0,55
"13918",50967.0868217777,1012472.48576168,68,0,54
"13919",57387.0868217777,1012472.48576168,73,0,60
"13920",63807.0868217777,1012472.48576168,67,0,60
"13921",70227.0868217777,1012472.48576168,68,0,54
"13922",76647.0868217777,1012472.48576168,69,0,56
"13923",83067.0868217777,1012472.48576168,67,0,50
"13924",89487.0868217777,1012472.48576168,71,0,57
"13925",95907.0868217777,1012472.48576168,70,0,49
"13926",102327.086821778,1012472.48576168,71,0,43
"13927",108747.086821778,1012472.48576168,60,1,37
"13928",115167.086821778,1012472.48576168,69,1,37
"13929",121587.086821778,1012472.48576168,70,1,51
"13930",128007.086821778,1012472.48576168,68,3,8
"13931",134427.086821778,1012472.48576168,70,4,2
"13932",140847.086821778,1012472.48576168,73,0,0
"13933",147267.086821778,1012472.48576168,71,1,0
"13934",153687.086821778,1012472.48576168,68,0,0
"13935",160107.086821778,1012472.48576168,68,0,0
"13936",166527.086821778,1012472.48576168,69,1,0
"13937",172947.086821778,1012472.48576168,68,2,0
"13938",179367.086821778,1012472.48576168,72,0,0
"13939",185787.086821778,1012472.48576168,69,1,1
"13940",192207.086821778,1012472.48576168,72,0,1
"13941",198627.086821778,1012472.48576168,78,4,9
"13942",205047.086821778,1012472.48576168,67,6,5
"13943",211467.086821778,1012472.48576168,69,14,4
"13944",217887.086821778,1012472.48576168,69,24,0
"13945",224307.086821778,1012472.48576168,69,11,0
"13946",230727.086821778,1012472.48576168,70,2,0
"13947",237147.086821778,1012472.48576168,76,5,0
"13948",243567.086821778,1012472.48576168,72,4,0
"13949",249987.086821778,1012472.48576168,73,0,0
"13950",256407.086821778,1012472.48576168,73,3,0
"13951",262827.086821778,1012472.48576168,68,1,0
"13952",269247.086821778,1012472.48576168,68,5,0
"13953",275667.086821778,1012472.48576168,66,10,0
"13954",282087.086821778,1012472.48576168,62,11,0
"13955",288507.086821778,1012472.48576168,71,2,0
"13956",294927.086821778,1012472.48576168,62,1,0
"13957",301347.086821778,1012472.48576168,67,5,1
"13958",307767.086821778,1012472.48576168,68,0,0
"13959",314187.086821778,1012472.48576168,70,0,0
"13960",320607.086821778,1012472.48576168,69,1,0
"13961",327027.086821778,1012472.48576168,70,0,0
"13962",333447.086821778,1012472.48576168,68,2,0
"13963",339867.086821778,1012472.48576168,62,6,4
"13964",346287.086821778,1012472.48576168,67,4,0
"13965",352707.086821778,1012472.48576168,67,1,0
"13966",359127.086821778,1012472.48576168,71,1,0
"13967",365547.086821778,1012472.48576168,67,1,0
"13968",371967.086821778,1012472.48576168,70,2,0
"13969",378387.086821778,1012472.48576168,70,1,0
"13970",384807.086821778,1012472.48576168,68,1,0
"13971",391227.086821778,1012472.48576168,68,0,0
"13972",397647.086821778,1012472.48576168,67,0,0
"13973",404067.086821778,1012472.48576168,72,0,0
"13974",410487.086821778,1012472.48576168,68,0,0
"13975",416907.086821778,1012472.48576168,66,1,0
"13976",423327.086821778,1012472.48576168,70,0,0
"13977",429747.086821778,1012472.48576168,66,1,0
"13978",436167.086821778,1012472.48576168,69,1,0
"13979",442587.086821778,1012472.48576168,55,0,0
"13980",449007.086821778,1012472.48576168,71,1,0
"13981",455427.086821778,1012472.48576168,68,0,0
"13982",461847.086821778,1012472.48576168,72,0,0
"13983",468267.086821778,1012472.48576168,73,0,0
"13984",474687.086821778,1012472.48576168,66,0,0
"13985",481107.086821778,1012472.48576168,71,3,0
"13986",487527.086821778,1012472.48576168,67,7,0
"13987",493947.086821778,1012472.48576168,65,4,0
"13988",500367.086821778,1012472.48576168,68,8,0
"13989",506787.086821778,1012472.48576168,70,4,0
"13990",513207.086821778,1012472.48576168,62,2,1
"13991",519627.086821778,1012472.48576168,67,3,0
"13992",526047.086821778,1012472.48576168,68,0,0
"13993",532467.086821778,1012472.48576168,67,7,0
"13994",538887.086821778,1012472.48576168,69,13,0
"13995",545307.086821778,1012472.48576168,67,2,0
"13996",551727.086821778,1012472.48576168,64,1,0
"13997",558147.086821778,1012472.48576168,71,9,0
"13998",564567.086821778,1012472.48576168,70,6,0
"13999",570987.086821778,1012472.48576168,67,5,0
"14000",577407.086821778,1012472.48576168,71,2,0
"14001",583827.086821778,1012472.48576168,70,2,0
"14002",590247.086821778,1012472.48576168,67,0,0
"14003",596667.086821778,1012472.48576168,68,0,0
"14004",603087.086821778,1012472.48576168,71,0,0
"14005",609507.086821778,1012472.48576168,69,0,0
"14006",615927.086821778,1012472.48576168,71,0,0
"14007",622347.086821778,1012472.48576168,70,2,0
"14008",628767.086821778,1012472.48576168,66,4,0
"14009",635187.086821778,1012472.48576168,70,2,0
"14010",641607.086821778,1012472.48576168,69,1,0
"14011",648027.086821778,1012472.48576168,66,3,0
"14012",654447.086821778,1012472.48576168,31,1,0
"14013",660867.086821778,1012472.48576168,15,0,0
"14014",667287.086821778,1012472.48576168,70,1,0
"14015",673707.086821778,1012472.48576168,70,0,0
"14016",680127.086821778,1012472.48576168,83,0,0
"14017",686547.086821778,1012472.48576168,62,0,0
"14018",692967.086821778,1012472.48576168,19,1,0
"14024",731487.086821778,1012472.48576168,19,2,0
"14025",737907.086821778,1012472.48576168,23,0,0
"14044",859887.086821778,1012472.48576168,10,1,0
"14045",866307.086821778,1012472.48576168,46,5,0
"14046",872727.086821778,1012472.48576168,71,8,0
"14047",879147.086821778,1012472.48576168,69,10,0
"14048",885567.086821778,1012472.48576168,76,9,0
"14049",891987.086821778,1012472.48576168,69,0,0
"14050",898407.086821778,1012472.48576168,59,6,0
"14051",904827.086821778,1012472.48576168,27,0,0
"14052",911247.086821778,1012472.48576168,22,0,0
"14053",917667.086821778,1012472.48576168,21,0,0
"14054",924087.086821778,1012472.48576168,2,0,0
"14111",-38912.9131782223,1003232.48576168,23,0,20
"14112",-32492.9131782223,1003232.48576168,71,0,65
"14113",-26072.9131782223,1003232.48576168,69,0,56
"14114",-19652.9131782223,1003232.48576168,72,0,61
"14115",-13232.9131782223,1003232.48576168,67,0,62
"14116",-6812.91317822225,1003232.48576168,75,0,69
"14117",-392.913178222254,1003232.48576168,78,0,73
"14118",6027.08682177775,1003232.48576168,76,0,69
"14119",12447.0868217777,1003232.48576168,75,0,71
"14120",18867.0868217777,1003232.48576168,75,0,58
"14121",25287.0868217777,1003232.48576168,68,2,58
"14122",31707.0868217777,1003232.48576168,70,0,70
"14123",38127.0868217777,1003232.48576168,69,0,68
"14124",44547.0868217777,1003232.48576168,68,0,55
"14125",50967.0868217777,1003232.48576168,71,0,58
"14126",57387.0868217777,1003232.48576168,76,0,66
"14127",63807.0868217777,1003232.48576168,67,0,60
"14128",70227.0868217777,1003232.48576168,67,0,54
"14129",76647.0868217777,1003232.48576168,67,0,59
"14130",83067.0868217777,1003232.48576168,69,1,40
"14131",89487.0868217777,1003232.48576168,68,0,47
"14132",95907.0868217777,1003232.48576168,71,0,66
"14133",102327.086821778,1003232.48576168,69,0,63
"14134",108747.086821778,1003232.48576168,62,1,36
"14135",115167.086821778,1003232.48576168,68,3,46
"14136",121587.086821778,1003232.48576168,68,0,20
"14137",128007.086821778,1003232.48576168,68,0,0
"14138",134427.086821778,1003232.48576168,70,1,0
"14139",140847.086821778,1003232.48576168,70,0,0
"14140",147267.086821778,1003232.48576168,68,0,0
"14141",153687.086821778,1003232.48576168,70,0,0
"14142",160107.086821778,1003232.48576168,69,1,0
"14143",166527.086821778,1003232.48576168,70,0,0
"14144",172947.086821778,1003232.48576168,69,0,0
"14145",179367.086821778,1003232.48576168,71,0,0
"14146",185787.086821778,1003232.48576168,69,0,1
"14147",192207.086821778,1003232.48576168,68,1,1
"14148",198627.086821778,1003232.48576168,70,1,0
"14149",205047.086821778,1003232.48576168,73,3,19
"14150",211467.086821778,1003232.48576168,71,18,20
"14151",217887.086821778,1003232.48576168,74,8,0
"14152",224307.086821778,1003232.48576168,70,8,0
"14153",230727.086821778,1003232.48576168,70,1,0
"14154",237147.086821778,1003232.48576168,73,1,0
"14155",243567.086821778,1003232.48576168,70,9,2
"14156",249987.086821778,1003232.48576168,69,9,7
"14157",256407.086821778,1003232.48576168,67,19,3
"14158",262827.086821778,1003232.48576168,58,13,0
"14159",269247.086821778,1003232.48576168,59,17,0
"14160",275667.086821778,1003232.48576168,31,37,0
"14161",282087.086821778,1003232.48576168,67,6,0
"14162",288507.086821778,1003232.48576168,68,0,0
"14163",294927.086821778,1003232.48576168,65,1,0
"14164",301347.086821778,1003232.48576168,68,0,0
"14165",307767.086821778,1003232.48576168,70,0,0
"14166",314187.086821778,1003232.48576168,66,1,3
"14167",320607.086821778,1003232.48576168,64,2,2
"14168",327027.086821778,1003232.48576168,60,1,11
"14169",333447.086821778,1003232.48576168,65,4,1
"14170",339867.086821778,1003232.48576168,70,1,1
"14171",346287.086821778,1003232.48576168,66,5,0
"14172",352707.086821778,1003232.48576168,70,2,0
"14173",359127.086821778,1003232.48576168,70,7,0
"14174",365547.086821778,1003232.48576168,70,0,0
"14175",371967.086821778,1003232.48576168,71,6,0
"14176",378387.086821778,1003232.48576168,66,1,0
"14177",384807.086821778,1003232.48576168,70,0,0
"14178",391227.086821778,1003232.48576168,67,2,0
"14179",397647.086821778,1003232.48576168,69,0,0
"14180",404067.086821778,1003232.48576168,71,0,0
"14181",410487.086821778,1003232.48576168,66,0,0
"14182",416907.086821778,1003232.48576168,70,0,0
"14183",423327.086821778,1003232.48576168,68,1,0
"14184",429747.086821778,1003232.48576168,59,5,0
"14185",436167.086821778,1003232.48576168,68,3,0
"14186",442587.086821778,1003232.48576168,58,0,0
"14187",449007.086821778,1003232.48576168,64,0,0
"14188",455427.086821778,1003232.48576168,72,1,0
"14189",461847.086821778,1003232.48576168,69,2,0
"14190",468267.086821778,1003232.48576168,65,0,0
"14191",474687.086821778,1003232.48576168,70,0,0
"14192",481107.086821778,1003232.48576168,70,0,0
"14193",487527.086821778,1003232.48576168,66,0,0
"14194",493947.086821778,1003232.48576168,70,2,0
"14195",500367.086821778,1003232.48576168,68,0,0
"14196",506787.086821778,1003232.48576168,66,0,0
"14197",513207.086821778,1003232.48576168,71,0,0
"14198",519627.086821778,1003232.48576168,68,1,0
"14199",526047.086821778,1003232.48576168,62,1,0
"14200",532467.086821778,1003232.48576168,66,5,0
"14201",538887.086821778,1003232.48576168,65,0,0
"14202",545307.086821778,1003232.48576168,64,4,2
"14203",551727.086821778,1003232.48576168,66,5,1
"14204",558147.086821778,1003232.48576168,67,5,0
"14205",564567.086821778,1003232.48576168,70,3,0
"14206",570987.086821778,1003232.48576168,68,3,0
"14207",577407.086821778,1003232.48576168,70,3,0
"14208",583827.086821778,1003232.48576168,69,0,0
"14209",590247.086821778,1003232.48576168,67,1,0
"14210",596667.086821778,1003232.48576168,71,0,0
"14211",603087.086821778,1003232.48576168,70,0,0
"14212",609507.086821778,1003232.48576168,67,0,0
"14213",615927.086821778,1003232.48576168,70,0,0
"14214",622347.086821778,1003232.48576168,68,2,0
"14215",628767.086821778,1003232.48576168,67,3,0
"14216",635187.086821778,1003232.48576168,67,3,0
"14217",641607.086821778,1003232.48576168,69,0,0
"14218",648027.086821778,1003232.48576168,62,1,0
"14219",654447.086821778,1003232.48576168,72,0,0
"14220",660867.086821778,1003232.48576168,69,0,0
"14221",667287.086821778,1003232.48576168,69,1,0
"14222",673707.086821778,1003232.48576168,72,0,0
"14223",680127.086821778,1003232.48576168,70,0,0
"14224",686547.086821778,1003232.48576168,39,0,0
"14231",731487.086821778,1003232.48576168,1,0,0
"14232",737907.086821778,1003232.48576168,10,0,0
"14250",853467.086821778,1003232.48576168,15,1,0
"14251",859887.086821778,1003232.48576168,71,6,0
"14252",866307.086821778,1003232.48576168,75,5,0
"14253",872727.086821778,1003232.48576168,73,12,0
"14254",879147.086821778,1003232.48576168,68,14,0
"14255",885567.086821778,1003232.48576168,62,7,0
"14256",891987.086821778,1003232.48576168,67,0,0
"14257",898407.086821778,1003232.48576168,69,1,0
"14258",904827.086821778,1003232.48576168,65,4,0
"14259",911247.086821778,1003232.48576168,74,1,0
"14260",917667.086821778,1003232.48576168,67,0,0
"14261",924087.086821778,1003232.48576168,76,2,0
"14262",930507.086821778,1003232.48576168,21,0,0
