"","x","y","cell","plots"
"19549",29000,966000,19549,64
"19550",37000,966000,19550,65
"19551",45000,966000,19551,74
"19552",53000,966000,19552,68
"19553",61000,966000,19553,69
"19554",69000,966000,19554,71
"19555",77000,966000,19555,71
"19556",85000,966000,19556,67
"19557",93000,966000,19557,58
"19558",101000,966000,19558,55
"19559",109000,966000,19559,51
"19560",117000,966000,19560,63
"19561",125000,966000,19561,61
"19562",133000,966000,19562,70
"19563",141000,966000,19563,73
"19564",149000,966000,19564,74
"19565",157000,966000,19565,68
"19566",165000,966000,19566,74
"19567",173000,966000,19567,68
"19568",181000,966000,19568,70
"19569",189000,966000,19569,63
"19570",197000,966000,19570,59
"19571",205000,966000,19571,53
"19572",213000,966000,19572,49
"19573",221000,966000,19573,68
"19574",229000,966000,19574,70
"19575",237000,966000,19575,75
"19576",245000,966000,19576,74
"19577",253000,966000,19577,66
"19578",261000,966000,19578,72
"19579",269000,966000,19579,73
"19580",277000,966000,19580,75
"19581",285000,966000,19581,77
"19582",293000,966000,19582,74
"19583",301000,966000,19583,75
"19584",309000,966000,19584,75
"19585",317000,966000,19585,72
"19586",325000,966000,19586,75
"19587",333000,966000,19587,75
"19588",341000,966000,19588,73
"19589",349000,966000,19589,67
"19590",357000,966000,19590,72
"19591",365000,966000,19591,71
"19592",373000,966000,19592,73
"19593",381000,966000,19593,74
"19594",389000,966000,19594,73
"19595",397000,966000,19595,71
"19596",405000,966000,19596,75
"19597",413000,966000,19597,74
"19598",421000,966000,19598,74
"19599",429000,966000,19599,74
"19600",437000,966000,19600,72
"19601",445000,966000,19601,76
"19602",453000,966000,19602,74
"19603",461000,966000,19603,81
"19604",469000,966000,19604,74
"19605",477000,966000,19605,70
"19606",485000,966000,19606,76
"19607",493000,966000,19607,76
"19608",501000,966000,19608,81
"19609",509000,966000,19609,57
"19610",517000,966000,19610,76
"19611",525000,966000,19611,74
"19612",533000,966000,19612,68
"19613",541000,966000,19613,72
"19614",549000,966000,19614,74
"19615",557000,966000,19615,65
"19616",565000,966000,19616,72
"19617",573000,966000,19617,67
"19618",581000,966000,19618,69
"19619",589000,966000,19619,72
"19620",597000,966000,19620,73
"19621",605000,966000,19621,73
"19622",613000,966000,19622,71
"19623",621000,966000,19623,77
"19624",629000,966000,19624,77
"19625",637000,966000,19625,81
"19626",645000,966000,19626,76
"19627",653000,966000,19627,71
"19628",661000,966000,19628,39
"19629",669000,966000,19629,1
"19630",677000,966000,19630,10
"19631",685000,966000,19631,2
"19632",693000,966000,19632,17
"19633",701000,966000,19633,53
"19634",709000,966000,19634,7
"19648",821000,966000,19648,2
"19649",829000,966000,19649,5
"19650",837000,966000,19650,75
"19651",845000,966000,19651,67
"19652",853000,966000,19652,44
"19653",861000,966000,19653,52
"19654",869000,966000,19654,66
"19655",877000,966000,19655,72
"19656",885000,966000,19656,81
"19657",893000,966000,19657,73
"19658",901000,966000,19658,69
"19659",909000,966000,19659,73
"19660",917000,966000,19660,79
"19661",925000,966000,19661,78
"19662",933000,966000,19662,74
"19663",941000,966000,19663,68
"19664",949000,966000,19664,66
"19665",957000,966000,19665,71
"19666",965000,966000,19666,71
"19667",973000,966000,19667,73
"19668",981000,966000,19668,55
"19669",989000,966000,19669,22
"19836",-43000,958000,19836,55
"19837",-35000,958000,19837,58
"19838",-27000,958000,19838,69
"19839",-19000,958000,19839,72
"19840",-11000,958000,19840,76
"19841",-3000,958000,19841,73
"19842",5000,958000,19842,71
"19843",13000,958000,19843,70
"19844",21000,958000,19844,70
"19845",29000,958000,19845,61
"19846",37000,958000,19846,58
"19847",45000,958000,19847,66
"19848",53000,958000,19848,63
"19849",61000,958000,19849,69
"19850",69000,958000,19850,71
"19851",77000,958000,19851,69
"19852",85000,958000,19852,66
"19853",93000,958000,19853,68
"19854",101000,958000,19854,61
"19855",109000,958000,19855,62
"19856",117000,958000,19856,64
"19857",125000,958000,19857,71
"19858",133000,958000,19858,56
"19859",141000,958000,19859,63
"19860",149000,958000,19860,62
"19861",157000,958000,19861,69
"19862",165000,958000,19862,76
"19863",173000,958000,19863,68
"19864",181000,958000,19864,65
"19865",189000,958000,19865,68
"19866",197000,958000,19866,66
"19867",205000,958000,19867,68
"19868",213000,958000,19868,77
"19869",221000,958000,19869,80
"19870",229000,958000,19870,72
"19871",237000,958000,19871,67
"19872",245000,958000,19872,67
"19873",253000,958000,19873,69
"19874",261000,958000,19874,70
"19875",269000,958000,19875,71
"19876",277000,958000,19876,73
"19877",285000,958000,19877,78
"19878",293000,958000,19878,70
"19879",301000,958000,19879,74
"19880",309000,958000,19880,76
"19881",317000,958000,19881,73
"19882",325000,958000,19882,73
"19883",333000,958000,19883,73
"19884",341000,958000,19884,70
"19885",349000,958000,19885,69
"19886",357000,958000,19886,70
"19887",365000,958000,19887,72
"19888",373000,958000,19888,73
"19889",381000,958000,19889,73
"19890",389000,958000,19890,73
"19891",397000,958000,19891,75
"19892",405000,958000,19892,74
"19893",413000,958000,19893,74
"19894",421000,958000,19894,72
"19895",429000,958000,19895,73
"19896",437000,958000,19896,79
"19897",445000,958000,19897,75
"19898",453000,958000,19898,78
"19899",461000,958000,19899,79
"19900",469000,958000,19900,74
"19901",477000,958000,19901,72
"19902",485000,958000,19902,78
"19903",493000,958000,19903,78
"19904",501000,958000,19904,73
"19905",509000,958000,19905,59
"19906",517000,958000,19906,72
"19907",525000,958000,19907,73
"19908",533000,958000,19908,76
"19909",541000,958000,19909,73
"19910",549000,958000,19910,75
"19911",557000,958000,19911,72
"19912",565000,958000,19912,73
"19913",573000,958000,19913,70
"19914",581000,958000,19914,72
"19915",589000,958000,19915,73
"19916",597000,958000,19916,73
"19917",605000,958000,19917,78
"19918",613000,958000,19918,79
"19919",621000,958000,19919,85
"19920",629000,958000,19920,80
"19921",637000,958000,19921,76
"19922",645000,958000,19922,79
"19923",653000,958000,19923,70
"19924",661000,958000,19924,9
"19927",685000,958000,19927,32
"19928",693000,958000,19928,72
"19929",701000,958000,19929,27
"19939",781000,958000,19939,23
"19940",789000,958000,19940,1
"19943",813000,958000,19943,27
"19944",821000,958000,19944,13
"19946",837000,958000,19946,59
"19947",845000,958000,19947,82
"19948",853000,958000,19948,63
"19949",861000,958000,19949,69
"19950",869000,958000,19950,70
"19951",877000,958000,19951,74
"19952",885000,958000,19952,84
"19953",893000,958000,19953,80
"19954",901000,958000,19954,84
"19955",909000,958000,19955,98
"19956",917000,958000,19956,86
"19957",925000,958000,19957,84
"19958",933000,958000,19958,76
"19959",941000,958000,19959,86
"19960",949000,958000,19960,86
"19961",957000,958000,19961,78
"19962",965000,958000,19962,78
"19963",973000,958000,19963,79
"19964",981000,958000,19964,66
"19965",989000,958000,19965,47
"20132",-43000,950000,20132,69
"20133",-35000,950000,20133,69
"20134",-27000,950000,20134,65
"20135",-19000,950000,20135,65
"20136",-11000,950000,20136,69
"20137",-3000,950000,20137,71
"20138",5000,950000,20138,71
"20139",13000,950000,20139,68
"20140",21000,950000,20140,72
"20141",29000,950000,20141,64
"20142",37000,950000,20142,57
"20143",45000,950000,20143,66
"20144",53000,950000,20144,63
"20145",61000,950000,20145,61
"20146",69000,950000,20146,76
"20147",77000,950000,20147,78
"20148",85000,950000,20148,75
"20149",93000,950000,20149,72
"20150",101000,950000,20150,69
"20151",109000,950000,20151,65
"20152",117000,950000,20152,69
"20153",125000,950000,20153,67
"20154",133000,950000,20154,66
"20155",141000,950000,20155,59
"20156",149000,950000,20156,69
"20157",157000,950000,20157,71
"20158",165000,950000,20158,73
"20159",173000,950000,20159,67
"20160",181000,950000,20160,70
"20161",189000,950000,20161,61
"20162",197000,950000,20162,68
"20163",205000,950000,20163,73
"20164",213000,950000,20164,73
"20165",221000,950000,20165,74
"20166",229000,950000,20166,74
"20167",237000,950000,20167,74
"20168",245000,950000,20168,69
"20169",253000,950000,20169,70
"20170",261000,950000,20170,67
"20171",269000,950000,20171,74
"20172",277000,950000,20172,75
"20173",285000,950000,20173,73
"20174",293000,950000,20174,73
"20175",301000,950000,20175,76
"20176",309000,950000,20176,66
"20177",317000,950000,20177,69
"20178",325000,950000,20178,70
"20179",333000,950000,20179,68
"20180",341000,950000,20180,71
"20181",349000,950000,20181,61
"20182",357000,950000,20182,73
"20183",365000,950000,20183,75
"20184",373000,950000,20184,74
"20185",381000,950000,20185,73
"20186",389000,950000,20186,75
"20187",397000,950000,20187,75
"20188",405000,950000,20188,74
"20189",413000,950000,20189,75
"20190",421000,950000,20190,72
"20191",429000,950000,20191,73
"20192",437000,950000,20192,75
"20193",445000,950000,20193,78
"20194",453000,950000,20194,75
"20195",461000,950000,20195,80
"20196",469000,950000,20196,78
"20197",477000,950000,20197,73
"20198",485000,950000,20198,76
"20199",493000,950000,20199,81
"20200",501000,950000,20200,78
"20201",509000,950000,20201,59
"20202",517000,950000,20202,71
"20203",525000,950000,20203,72
"20204",533000,950000,20204,74
"20205",541000,950000,20205,77
"20206",549000,950000,20206,74
"20207",557000,950000,20207,74
"20208",565000,950000,20208,74
"20209",573000,950000,20209,71
"20210",581000,950000,20210,72
"20211",589000,950000,20211,73
"20212",597000,950000,20212,74
"20213",605000,950000,20213,72
"20214",613000,950000,20214,71
"20215",621000,950000,20215,82
"20216",629000,950000,20216,78
"20217",637000,950000,20217,72
"20218",645000,950000,20218,74
"20219",653000,950000,20219,64
"20222",677000,950000,20222,8
"20223",685000,950000,20223,62
"20224",693000,950000,20224,55
"20225",701000,950000,20225,5
"20235",781000,950000,20235,36
"20236",789000,950000,20236,3
"20238",805000,950000,20238,8
"20239",813000,950000,20239,51
"20242",837000,950000,20242,51
"20243",845000,950000,20243,72
"20244",853000,950000,20244,87
"20245",861000,950000,20245,78
"20246",869000,950000,20246,78
"20247",877000,950000,20247,90
"20248",885000,950000,20248,79
"20249",893000,950000,20249,72
"20250",901000,950000,20250,72
"20251",909000,950000,20251,79
"20252",917000,950000,20252,77
"20253",925000,950000,20253,76
"20254",933000,950000,20254,77
"20255",941000,950000,20255,71
"20256",949000,950000,20256,66
"20257",957000,950000,20257,38
"20258",965000,950000,20258,56
"20259",973000,950000,20259,70
"20260",981000,950000,20260,74
"20261",989000,950000,20261,66
"20262",997000,950000,20262,11
"20427",-51000,942000,20427,6
"20428",-43000,942000,20428,74
"20429",-35000,942000,20429,60
"20430",-27000,942000,20430,54
"20431",-19000,942000,20431,70
"20432",-11000,942000,20432,70
"20433",-3000,942000,20433,68
"20434",5000,942000,20434,74
"20435",13000,942000,20435,67
"20436",21000,942000,20436,72
"20437",29000,942000,20437,62
"20438",37000,942000,20438,55
"20439",45000,942000,20439,56
"20440",53000,942000,20440,67
"20441",61000,942000,20441,61
"20442",69000,942000,20442,59
"20443",77000,942000,20443,69
"20444",85000,942000,20444,73
"20445",93000,942000,20445,75
"20446",101000,942000,20446,73
"20447",109000,942000,20447,63
"20448",117000,942000,20448,65
"20449",125000,942000,20449,66
"20450",133000,942000,20450,67
"20451",141000,942000,20451,69
"20452",149000,942000,20452,73
"20453",157000,942000,20453,66
"20454",165000,942000,20454,72
"20455",173000,942000,20455,67
"20456",181000,942000,20456,72
"20457",189000,942000,20457,67
"20458",197000,942000,20458,68
"20459",205000,942000,20459,76
"20460",213000,942000,20460,72
"20461",221000,942000,20461,65
"20462",229000,942000,20462,72
"20463",237000,942000,20463,71
"20464",245000,942000,20464,78
"20465",253000,942000,20465,73
"20466",261000,942000,20466,68
"20467",269000,942000,20467,68
"20468",277000,942000,20468,74
"20469",285000,942000,20469,73
"20470",293000,942000,20470,72
"20471",301000,942000,20471,72
"20472",309000,942000,20472,66
"20473",317000,942000,20473,71
"20474",325000,942000,20474,70
"20475",333000,942000,20475,67
"20476",341000,942000,20476,69
"20477",349000,942000,20477,73
"20478",357000,942000,20478,73
"20479",365000,942000,20479,74
"20480",373000,942000,20480,71
"20481",381000,942000,20481,71
"20482",389000,942000,20482,73
"20483",397000,942000,20483,74
"20484",405000,942000,20484,73
"20485",413000,942000,20485,70
"20486",421000,942000,20486,71
"20487",429000,942000,20487,75
"20488",437000,942000,20488,74
"20489",445000,942000,20489,77
"20490",453000,942000,20490,74
"20491",461000,942000,20491,77
"20492",469000,942000,20492,78
"20493",477000,942000,20493,75
"20494",485000,942000,20494,73
"20495",493000,942000,20495,78
"20496",501000,942000,20496,79
"20497",509000,942000,20497,55
"20498",517000,942000,20498,67
"20499",525000,942000,20499,71
"20500",533000,942000,20500,74
"20501",541000,942000,20501,75
"20502",549000,942000,20502,73
"20503",557000,942000,20503,73
"20504",565000,942000,20504,73
"20505",573000,942000,20505,68
"20506",581000,942000,20506,68
"20507",589000,942000,20507,75
"20508",597000,942000,20508,79
"20509",605000,942000,20509,76
"20510",613000,942000,20510,73
"20511",621000,942000,20511,79
"20512",629000,942000,20512,80
"20513",637000,942000,20513,75
"20514",645000,942000,20514,29
"20515",653000,942000,20515,18
"20518",677000,942000,20518,46
"20519",685000,942000,20519,72
"20520",693000,942000,20520,18
"20530",773000,942000,20530,23
"20534",805000,942000,20534,56
"20535",813000,942000,20535,46
"20537",829000,942000,20537,8
"20538",837000,942000,20538,47
"20539",845000,942000,20539,71
"20540",853000,942000,20540,75
"20541",861000,942000,20541,78
"20542",869000,942000,20542,72
"20543",877000,942000,20543,85
"20544",885000,942000,20544,86
"20545",893000,942000,20545,80
"20546",901000,942000,20546,77
"20547",909000,942000,20547,87
"20548",917000,942000,20548,76
"20549",925000,942000,20549,77
"20550",933000,942000,20550,71
"20551",941000,942000,20551,69
"20552",949000,942000,20552,78
"20553",957000,942000,20553,76
"20554",965000,942000,20554,72
"20555",973000,942000,20555,75
"20556",981000,942000,20556,70
"20557",989000,942000,20557,16
"20558",997000,942000,20558,17
"20723",-51000,934000,20723,19
"20724",-43000,934000,20724,72
"20725",-35000,934000,20725,72
"20726",-27000,934000,20726,67
"20727",-19000,934000,20727,67
"20728",-11000,934000,20728,72
"20729",-3000,934000,20729,64
"20730",5000,934000,20730,65
"20731",13000,934000,20731,72
"20732",21000,934000,20732,79
"20733",29000,934000,20733,66
"20734",37000,934000,20734,61
"20735",45000,934000,20735,67
"20736",53000,934000,20736,67
"20737",61000,934000,20737,65
"20738",69000,934000,20738,62
"20739",77000,934000,20739,66
"20740",85000,934000,20740,59
"20741",93000,934000,20741,67
"20742",101000,934000,20742,63
"20743",109000,934000,20743,67
"20744",117000,934000,20744,69
"20745",125000,934000,20745,71
"20746",133000,934000,20746,67
"20747",141000,934000,20747,76
"20748",149000,934000,20748,72
"20749",157000,934000,20749,73
"20750",165000,934000,20750,73
"20751",173000,934000,20751,68
"20752",181000,934000,20752,65
"20753",189000,934000,20753,60
"20754",197000,934000,20754,74
"20755",205000,934000,20755,76
"20756",213000,934000,20756,64
"20757",221000,934000,20757,68
"20758",229000,934000,20758,74
"20759",237000,934000,20759,72
"20760",245000,934000,20760,79
"20761",253000,934000,20761,73
"20762",261000,934000,20762,61
"20763",269000,934000,20763,60
"20764",277000,934000,20764,68
"20765",285000,934000,20765,70
"20766",293000,934000,20766,69
"20767",301000,934000,20767,71
"20768",309000,934000,20768,68
"20769",317000,934000,20769,71
"20770",325000,934000,20770,72
"20771",333000,934000,20771,72
"20772",341000,934000,20772,72
"20773",349000,934000,20773,71
"20774",357000,934000,20774,74
"20775",365000,934000,20775,73
"20776",373000,934000,20776,72
"20777",381000,934000,20777,72
"20778",389000,934000,20778,72
"20779",397000,934000,20779,74
"20780",405000,934000,20780,72
"20781",413000,934000,20781,73
"20782",421000,934000,20782,73
"20783",429000,934000,20783,77
"20784",437000,934000,20784,74
"20785",445000,934000,20785,75
"20786",453000,934000,20786,73
"20787",461000,934000,20787,79
"20788",469000,934000,20788,77
"20789",477000,934000,20789,78
"20790",485000,934000,20790,72
"20791",493000,934000,20791,72
"20792",501000,934000,20792,76
"20793",509000,934000,20793,55
"20794",517000,934000,20794,72
"20795",525000,934000,20795,72
"20796",533000,934000,20796,74
"20797",541000,934000,20797,73
"20798",549000,934000,20798,72
"20799",557000,934000,20799,71
"20800",565000,934000,20800,66
"20801",573000,934000,20801,66
"20802",581000,934000,20802,70
"20803",589000,934000,20803,79
"20804",597000,934000,20804,72
"20805",605000,934000,20805,79
"20806",613000,934000,20806,82
"20807",621000,934000,20807,75
"20808",629000,934000,20808,83
"20809",637000,934000,20809,33
"20812",661000,934000,20812,2
"20813",669000,934000,20813,14
