"","x","y","cell","points"
"25503",301000,806000,18511,24
"25504",309000,806000,18512,35
"25505",317000,806000,18513,44
"25506",325000,806000,18515,49
"25507",333000,806000,18516,56
"25508",341000,806000,18517,63
"25509",349000,806000,18518,70
"25510",357000,806000,18520,69
"25511",365000,806000,18521,78
"25512",373000,806000,18522,75
"25513",381000,806000,18523,76
"25514",389000,806000,18525,81
"25515",397000,806000,18526,79
"25516",405000,806000,18527,80
"25517",413000,806000,18528,78
"25518",421000,806000,18530,75
"25519",429000,806000,18531,72
"25520",437000,806000,18532,76
"25521",445000,806000,18533,78
"25522",453000,806000,18535,81
"25523",461000,806000,18536,79
"25524",469000,806000,18537,77
"25525",477000,806000,18538,75
"25526",485000,806000,18540,70
"25527",493000,806000,18541,73
"25528",501000,806000,18542,73
"25529",509000,806000,18543,74
"25530",517000,806000,18545,74
"25531",525000,806000,18546,80
"25532",533000,806000,18547,72
"25533",541000,806000,18548,72
"25534",549000,806000,18550,73
"25535",557000,806000,18551,71
"25536",565000,806000,18552,75
"25537",573000,806000,18553,75
"25538",581000,806000,18555,75
"25539",589000,806000,18556,77
"25540",597000,806000,18557,78
"25541",605000,806000,18558,77
"25542",613000,806000,18560,81
"25543",621000,806000,18561,76
"25544",629000,806000,18562,79
"25545",637000,806000,18563,78
"25546",645000,806000,18565,4
"25558",741000,806000,18579,12
"25559",749000,806000,18581,66
"25560",757000,806000,18582,67
"25561",765000,806000,18583,65
"25562",773000,806000,18584,68
"25563",781000,806000,18586,72
"25564",789000,806000,18587,71
"25565",797000,806000,18588,76
"25566",805000,806000,18589,74
"25567",813000,806000,18591,75
"25568",821000,806000,18592,74
"25569",829000,806000,18593,69
"25570",837000,806000,18594,78
"25571",845000,806000,18596,81
"25572",853000,806000,18597,33
"25806",357000,798000,18727,41
"25807",365000,798000,18728,79
"25808",373000,798000,18729,76
"25809",381000,798000,18730,74
"25810",389000,798000,18732,75
"25811",397000,798000,18733,76
"25812",405000,798000,18734,76
"25813",413000,798000,18735,75
"25814",421000,798000,18737,80
"25815",429000,798000,18738,78
"25816",437000,798000,18739,79
"25817",445000,798000,18740,79
"25818",453000,798000,18742,80
"25819",461000,798000,18743,76
"25820",469000,798000,18744,80
"25821",477000,798000,18745,76
"25822",485000,798000,18747,71
"25823",493000,798000,18748,70
"25824",501000,798000,18749,73
"25825",509000,798000,18750,72
"25826",517000,798000,18752,74
"25827",525000,798000,18753,78
"25828",533000,798000,18754,74
"25829",541000,798000,18755,60
"25830",549000,798000,18757,77
"25831",557000,798000,18758,76
"25832",565000,798000,18759,77
"25833",573000,798000,18760,77
"25834",581000,798000,18762,75
"25835",589000,798000,18763,75
"25836",597000,798000,18764,78
"25837",605000,798000,18765,75
"25838",613000,798000,18767,75
"25839",621000,798000,18768,78
"25840",629000,798000,18769,81
"25841",637000,798000,18770,65
"25853",733000,798000,18785,0
"25854",741000,798000,18786,61
"25855",749000,798000,18788,65
"25856",757000,798000,18789,69
"25857",765000,798000,18790,66
"25858",773000,798000,18791,69
"25859",781000,798000,18793,73
"25860",789000,798000,18794,67
"25861",797000,798000,18795,75
"25862",805000,798000,18796,75
"25863",813000,798000,18798,76
"25864",821000,798000,18799,69
"25865",829000,798000,18800,57
"25866",837000,798000,18801,61
"25867",845000,798000,18803,75
"25868",853000,798000,18804,30
"26102",357000,790000,18934,34
"26103",365000,790000,18935,76
"26104",373000,790000,18936,80
"26105",381000,790000,18937,76
"26106",389000,790000,18939,73
"26107",397000,790000,18940,73
"26108",405000,790000,18941,74
"26109",413000,790000,18942,73
"26110",421000,790000,18944,73
"26111",429000,790000,18945,80
"26112",437000,790000,18946,76
"26113",445000,790000,18947,79
"26114",453000,790000,18949,80
"26115",461000,790000,18950,76
"26116",469000,790000,18951,77
"26117",477000,790000,18952,81
"26118",485000,790000,18954,77
"26119",493000,790000,18955,71
"26120",501000,790000,18956,63
"26121",509000,790000,18957,68
"26122",517000,790000,18959,63
"26123",525000,790000,18960,63
"26124",533000,790000,18961,71
"26125",541000,790000,18962,75
"26126",549000,790000,18964,77
"26127",557000,790000,18965,76
"26128",565000,790000,18966,71
"26129",573000,790000,18967,75
"26130",581000,790000,18969,80
"26131",589000,790000,18970,77
"26132",597000,790000,18971,78
"26133",605000,790000,18972,76
"26134",613000,790000,18974,75
"26135",621000,790000,18975,72
"26136",629000,790000,18976,73
"26137",637000,790000,18977,21
"26149",733000,790000,18992,17
"26150",741000,790000,18993,70
"26151",749000,790000,18995,72
"26152",757000,790000,18996,68
"26153",765000,790000,18997,65
"26154",773000,790000,18998,68
"26155",781000,790000,19000,70
"26156",789000,790000,19001,74
"26157",797000,790000,19002,71
"26158",805000,790000,19003,73
"26159",813000,790000,19005,66
"26160",821000,790000,19006,65
"26161",829000,790000,19007,67
"26162",837000,790000,19008,69
"26163",845000,790000,19010,64
"26164",853000,790000,19011,27
"26398",357000,782000,19141,8
"26399",365000,782000,19142,54
"26400",373000,782000,19143,75
"26401",381000,782000,19144,76
"26402",389000,782000,19146,77
"26403",397000,782000,19147,76
"26404",405000,782000,19148,80
"26405",413000,782000,19149,78
"26406",421000,782000,19151,78
"26407",429000,782000,19152,73
"26408",437000,782000,19153,77
"26409",445000,782000,19154,76
"26410",453000,782000,19156,74
"26411",461000,782000,19157,75
"26412",469000,782000,19158,74
"26413",477000,782000,19159,73
"26414",485000,782000,19161,75
"26415",493000,782000,19162,72
"26416",501000,782000,19163,72
"26417",509000,782000,19164,79
"26418",517000,782000,19166,73
"26419",525000,782000,19167,75
"26420",533000,782000,19168,74
"26421",541000,782000,19169,75
"26422",549000,782000,19171,78
"26423",557000,782000,19172,75
"26424",565000,782000,19173,73
"26425",573000,782000,19174,78
"26426",581000,782000,19176,79
"26427",589000,782000,19177,75
"26428",597000,782000,19178,71
"26429",605000,782000,19179,74
"26430",613000,782000,19181,72
"26431",621000,782000,19182,78
"26432",629000,782000,19183,81
"26445",733000,782000,19199,3
"26446",741000,782000,19200,64
"26447",749000,782000,19202,71
"26448",757000,782000,19203,68
"26449",765000,782000,19204,72
"26450",773000,782000,19205,70
"26451",781000,782000,19207,74
"26452",789000,782000,19208,75
"26453",797000,782000,19209,73
"26454",805000,782000,19210,73
"26455",813000,782000,19212,65
"26456",821000,782000,19213,63
"26457",829000,782000,19214,66
"26458",837000,782000,19215,62
"26459",845000,782000,19217,66
"26460",853000,782000,19218,28
"26695",365000,774000,19349,20
"26696",373000,774000,19350,77
"26697",381000,774000,19351,79
"26698",389000,774000,19353,77
"26699",397000,774000,19354,78
"26700",405000,774000,19355,81
"26701",413000,774000,19356,79
"26702",421000,774000,19358,75
"26703",429000,774000,19359,76
"26704",437000,774000,19360,80
"26705",445000,774000,19361,75
"26706",453000,774000,19363,73
"26707",461000,774000,19364,75
"26708",469000,774000,19365,74
"26709",477000,774000,19366,72
"26710",485000,774000,19368,73
"26711",493000,774000,19369,73
"26712",501000,774000,19370,75
"26713",509000,774000,19371,82
"26714",517000,774000,19373,79
"26715",525000,774000,19374,77
"26716",533000,774000,19375,79
"26717",541000,774000,19376,79
"26718",549000,774000,19378,78
"26719",557000,774000,19379,80
"26720",565000,774000,19380,75
"26721",573000,774000,19381,70
"26722",581000,774000,19383,74
"26723",589000,774000,19384,76
"26724",597000,774000,19385,74
"26725",605000,774000,19386,80
"26726",613000,774000,19388,75
"26727",621000,774000,19389,76
"26728",629000,774000,19390,53
"26742",741000,774000,19407,45
"26743",749000,774000,19409,71
"26744",757000,774000,19410,64
"26745",765000,774000,19411,69
"26746",773000,774000,19412,69
"26747",781000,774000,19414,72
"26748",789000,774000,19415,65
"26749",797000,774000,19416,73
"26750",805000,774000,19417,65
"26751",813000,774000,19419,67
"26752",821000,774000,19420,69
"26753",829000,774000,19421,68
"26754",837000,774000,19422,69
"26755",845000,774000,19424,72
"26756",853000,774000,19425,29
"26990",357000,766000,19555,2
"26991",365000,766000,19556,69
"26992",373000,766000,19557,73
"26993",381000,766000,19558,73
"26994",389000,766000,19560,75
"26995",397000,766000,19561,76
"26996",405000,766000,19562,76
"26997",413000,766000,19563,66
"26998",421000,766000,19565,69
"26999",429000,766000,19566,69
"27000",437000,766000,19567,75
"27001",445000,766000,19568,75
"27002",453000,766000,19570,75
"27003",461000,766000,19571,81
"27004",469000,766000,19572,73
"27005",477000,766000,19573,68
"27006",485000,766000,19575,75
"27007",493000,766000,19576,74
"27008",501000,766000,19577,75
"27009",509000,766000,19578,77
"27010",517000,766000,19580,73
"27011",525000,766000,19581,76
"27012",533000,766000,19582,76
"27013",541000,766000,19583,78
"27014",549000,766000,19585,75
"27015",557000,766000,19586,75
"27016",565000,766000,19587,76
"27017",573000,766000,19588,78
"27018",581000,766000,19590,78
"27019",589000,766000,19591,78
"27020",597000,766000,19592,70
"27021",605000,766000,19593,74
"27022",613000,766000,19595,79
"27023",621000,766000,19596,76
"27024",629000,766000,19597,10
"27038",741000,766000,19614,29
"27039",749000,766000,19616,59
"27040",757000,766000,19617,67
"27041",765000,766000,19618,64
"27042",773000,766000,19619,69
"27043",781000,766000,19621,67
"27044",789000,766000,19622,72
"27045",797000,766000,19623,67
"27046",805000,766000,19624,69
"27047",813000,766000,19626,44
"27048",821000,766000,19627,15
"27049",829000,766000,19628,14
"27050",837000,766000,19629,20
"27051",845000,766000,19631,24
"27052",853000,766000,19632,10
"27286",357000,758000,19762,30
"27287",365000,758000,19763,77
"27288",373000,758000,19764,73
"27289",381000,758000,19765,73
"27290",389000,758000,19767,71
"27291",397000,758000,19768,68
"27292",405000,758000,19769,75
"27293",413000,758000,19770,75
"27294",421000,758000,19772,73
"27295",429000,758000,19773,71
"27296",437000,758000,19774,67
"27297",445000,758000,19775,66
"27298",453000,758000,19777,71
"27299",461000,758000,19778,70
"27300",469000,758000,19779,73
"27301",477000,758000,19780,74
"27302",485000,758000,19782,72
"27303",493000,758000,19783,75
"27304",501000,758000,19784,79
"27305",509000,758000,19785,79
"27306",517000,758000,19787,73
"27307",525000,758000,19788,74
"27308",533000,758000,19789,75
"27309",541000,758000,19790,71
"27310",549000,758000,19792,75
"27311",557000,758000,19793,78
"27312",565000,758000,19794,76
"27313",573000,758000,19795,80
"27314",581000,758000,19797,75
"27315",589000,758000,19798,76
"27316",597000,758000,19799,78
"27317",605000,758000,19800,78
"27318",613000,758000,19802,79
"27319",621000,758000,19803,61
"27334",741000,758000,19821,4
"27335",749000,758000,19823,60
"27336",757000,758000,19824,71
"27337",765000,758000,19825,67
"27338",773000,758000,19826,69
"27339",781000,758000,19828,71
"27340",789000,758000,19829,69
"27341",797000,758000,19830,56
"27342",805000,758000,19831,71
"27343",813000,758000,19833,36
"27582",357000,750000,19762,20
"27583",365000,750000,19763,73
"27584",373000,750000,19764,70
"27585",381000,750000,19765,71
"27586",389000,750000,19767,73
"27587",397000,750000,19768,75
"27588",405000,750000,19769,74
"27589",413000,750000,19770,74
"27590",421000,750000,19772,80
"27591",429000,750000,19773,79
"27592",437000,750000,19774,80
"27593",445000,750000,19775,80
"27594",453000,750000,19777,77
"27595",461000,750000,19778,79
"27596",469000,750000,19779,73
"27597",477000,750000,19780,76
"27598",485000,750000,19782,72
"27599",493000,750000,19783,73
"27600",501000,750000,19784,71
"27601",509000,750000,19785,71
"27602",517000,750000,19787,76
"27603",525000,750000,19788,78
"27604",533000,750000,19789,76
"27605",541000,750000,19790,74
"27606",549000,750000,19792,72
"27607",557000,750000,19793,73
"27608",565000,750000,19794,77
"27609",573000,750000,19795,78
"27610",581000,750000,19797,72
"27611",589000,750000,19798,75
"27612",597000,750000,19799,79
"27613",605000,750000,19800,79
"27614",613000,750000,19802,79
"27615",621000,750000,19803,52
"27631",749000,750000,19823,19
"27632",757000,750000,19824,22
"27633",765000,750000,19825,28
"27634",773000,750000,19826,27
"27635",781000,750000,19828,36
"27636",789000,750000,19829,40
"27637",797000,750000,19830,38
"27638",805000,750000,19831,39
"27639",813000,750000,19833,21
"27878",357000,742000,19969,39
"27879",365000,742000,19970,75
"27880",373000,742000,19971,75
"27881",381000,742000,19972,79
"27882",389000,742000,19974,76
"27883",397000,742000,19975,74
"27884",405000,742000,19976,75
"27885",413000,742000,19977,78
"27886",421000,742000,19979,76
"27887",429000,742000,19980,76
"27888",437000,742000,19981,81
"27889",445000,742000,19982,84
"27890",453000,742000,19984,84
"27891",461000,742000,19985,79
"27892",469000,742000,19986,74
"27893",477000,742000,19987,79
"27894",485000,742000,19989,73
"27895",493000,742000,19990,61
"27896",501000,742000,19991,37
"27897",509000,742000,19992,76
"27898",517000,742000,19994,78
"27899",525000,742000,19995,80
"27900",533000,742000,19996,77
"27901",541000,742000,19997,73
"27902",549000,742000,19999,78
"27903",557000,742000,20000,77
"27904",565000,742000,20001,78
"27905",573000,742000,20002,72
"27906",581000,742000,20004,66
"27907",589000,742000,20005,74
"27908",597000,742000,20006,77
"27909",605000,742000,20007,73
"27910",613000,742000,20009,72
"27911",621000,742000,20010,55
"28174",357000,734000,20176,21
"28175",365000,734000,20177,76
"28176",373000,734000,20178,79
"28177",381000,734000,20179,77
"28178",389000,734000,20181,79
"28179",397000,734000,20182,80
"28180",405000,734000,20183,79
"28181",413000,734000,20184,79
"28182",421000,734000,20186,75
"28183",429000,734000,20187,74
"28184",437000,734000,20188,78
"28185",445000,734000,20189,81
"28186",453000,734000,20191,78
"28187",461000,734000,20192,79
"28188",469000,734000,20193,74
"28189",477000,734000,20194,75
"28190",485000,734000,20196,74
"28191",493000,734000,20197,76
"28192",501000,734000,20198,79
"28193",509000,734000,20199,66
"28194",517000,734000,20201,76
"28195",525000,734000,20202,80
"28196",533000,734000,20203,72
"28197",541000,734000,20204,77
"28198",549000,734000,20206,78
"28199",557000,734000,20207,77
"28200",565000,734000,20208,78
"28201",573000,734000,20209,70
"28202",581000,734000,20211,70
"28203",589000,734000,20212,69
"28204",597000,734000,20213,72
"28205",605000,734000,20214,80
"28206",613000,734000,20216,76
"28207",621000,734000,20217,64
"28471",365000,726000,20384,73
"28472",373000,726000,20385,74
"28473",381000,726000,20386,74
"28474",389000,726000,20388,83
"28475",397000,726000,20389,79
"28476",405000,726000,20390,79
"28477",413000,726000,20391,77
"28478",421000,726000,20393,73
"28479",429000,726000,20394,78
"28480",437000,726000,20395,78
"28481",445000,726000,20396,75
"28482",453000,726000,20398,79
"28483",461000,726000,20399,79
"28484",469000,726000,20400,81
"28485",477000,726000,20401,78
"28486",485000,726000,20403,82
"28487",493000,726000,20404,79
"28488",501000,726000,20405,79
"28489",509000,726000,20406,67
"28490",517000,726000,20408,74
"28491",525000,726000,20409,82
"28492",533000,726000,20410,72
"28493",541000,726000,20411,76
"28494",549000,726000,20413,75
"28495",557000,726000,20414,73
"28496",565000,726000,20415,73
"28497",573000,726000,20416,72
"28498",581000,726000,20418,78
"28499",589000,726000,20419,80
"28500",597000,726000,20420,75
"28501",605000,726000,20421,77
"28502",613000,726000,20423,83
"28503",621000,726000,20424,53
"28767",365000,718000,20591,70
"28768",373000,718000,20592,78
"28769",381000,718000,20593,81
"28770",389000,718000,20595,75
"28771",397000,718000,20596,83
"28772",405000,718000,20597,81
"28773",413000,718000,20598,74
"28774",421000,718000,20600,74
"28775",429000,718000,20601,74
"28776",437000,718000,20602,75
"28777",445000,718000,20603,78
"28778",453000,718000,20605,76
"28779",461000,718000,20606,80
"28780",469000,718000,20607,80
"28781",477000,718000,20608,79
"28782",485000,718000,20610,83
"28783",493000,718000,20611,82
"28784",501000,718000,20612,85
"28785",509000,718000,20613,77
"28786",517000,718000,20615,75
"28787",525000,718000,20616,79
"28788",533000,718000,20617,38
"28789",541000,718000,20618,71
"28790",549000,718000,20620,73
