"x","y","cell","tree","no tree"
109000,950000,20151,0,65
117000,950000,20152,1,69
125000,950000,20153,1,66
133000,950000,20154,2,64
141000,950000,20155,12,49
149000,950000,20156,61,9
157000,950000,20157,71,1
165000,950000,20158,68,5
173000,950000,20159,58,10
181000,950000,20160,66,6
189000,950000,20161,61,0
197000,950000,20162,65,5
205000,950000,20163,66,10
213000,950000,20164,20,53
221000,950000,20165,2,72
229000,950000,20166,9,65
237000,950000,20167,3,71
245000,950000,20168,31,41
253000,950000,20169,70,3
261000,950000,20170,67,15
269000,950000,20171,73,1
277000,950000,20172,75,2
285000,950000,20173,73,0
293000,950000,20174,73,0
301000,950000,20175,76,0
309000,950000,20176,65,1
317000,950000,20177,62,11
325000,950000,20178,66,6
333000,950000,20179,24,51
341000,950000,20180,48,30
349000,950000,20181,42,25
357000,950000,20182,57,21
365000,950000,20183,75,6
373000,950000,20184,74,6
381000,950000,20185,73,0
389000,950000,20186,75,0
397000,950000,20187,75,1
405000,950000,20188,74,0
413000,950000,20189,75,1
421000,950000,20190,72,0
429000,950000,20191,73,0
437000,950000,20192,75,0
445000,950000,20193,78,0
453000,950000,20194,75,0
461000,950000,20195,80,0
469000,950000,20196,78,0
477000,950000,20197,72,1
485000,950000,20198,76,1
493000,950000,20199,81,3
501000,950000,20200,78,5
509000,950000,20201,58,2
517000,950000,20202,71,0
525000,950000,20203,72,0
533000,950000,20204,74,0
541000,950000,20205,77,0
549000,950000,20206,74,0
557000,950000,20207,74,0
565000,950000,20208,74,0
573000,950000,20209,71,0
581000,950000,20210,72,4
589000,950000,20211,73,3
597000,950000,20212,74,0
605000,950000,20213,72,0
613000,950000,20214,71,0
621000,950000,20215,82,6
629000,950000,20216,78,9
637000,950000,20217,72,2
645000,950000,20218,73,3
653000,950000,20219,62,6
677000,950000,20222,8,0
685000,950000,20223,61,9
693000,950000,20224,55,5
701000,950000,20225,5,1
781000,950000,20235,36,0
789000,950000,20236,3,1
805000,950000,20238,8,0
813000,950000,20239,51,4
837000,950000,20242,51,1
845000,950000,20243,72,0
853000,950000,20244,87,0
861000,950000,20245,78,2
869000,950000,20246,78,1
877000,950000,20247,90,4
885000,950000,20248,79,2
893000,950000,20249,72,1
901000,950000,20250,72,0
909000,950000,20251,79,1
917000,950000,20252,77,4
925000,950000,20253,76,3
933000,950000,20254,77,2
941000,950000,20255,71,1
949000,950000,20256,66,0
957000,950000,20257,37,3
965000,950000,20258,56,1
973000,950000,20259,70,1
981000,950000,20260,74,3
989000,950000,20261,66,3
997000,950000,20262,11,3
-51000,942000,20427,0,6
-43000,942000,20428,0,74
-35000,942000,20429,0,60
-27000,942000,20430,0,54
-19000,942000,20431,0,70
-11000,942000,20432,1,69
-3000,942000,20433,4,64
5000,942000,20434,0,74
13000,942000,20435,1,67
21000,942000,20436,0,72
29000,942000,20437,0,62
37000,942000,20438,0,55
45000,942000,20439,0,56
53000,942000,20440,0,67
61000,942000,20441,0,61
69000,942000,20442,0,59
77000,942000,20443,1,69
85000,942000,20444,15,62
93000,942000,20445,9,66
101000,942000,20446,0,73
109000,942000,20447,1,63
117000,942000,20448,0,65
125000,942000,20449,0,66
133000,942000,20450,0,67
141000,942000,20451,14,58
149000,942000,20452,54,24
157000,942000,20453,66,1
165000,942000,20454,72,0
173000,942000,20455,67,1
181000,942000,20456,70,2
189000,942000,20457,67,1
197000,942000,20458,65,5
205000,942000,20459,62,24
213000,942000,20460,9,65
221000,942000,20461,6,59
229000,942000,20462,26,49
237000,942000,20463,26,49
245000,942000,20464,59,19
253000,942000,20465,65,17
261000,942000,20466,65,10
269000,942000,20467,68,4
277000,942000,20468,74,0
285000,942000,20469,73,0
293000,942000,20470,72,1
301000,942000,20471,72,0
309000,942000,20472,65,3
317000,942000,20473,58,16
325000,942000,20474,38,32
333000,942000,20475,45,25
341000,942000,20476,41,32
349000,942000,20477,39,35
357000,942000,20478,19,58
365000,942000,20479,30,48
373000,942000,20480,59,16
381000,942000,20481,69,2
389000,942000,20482,72,1
397000,942000,20483,73,3
405000,942000,20484,73,0
413000,942000,20485,70,0
421000,942000,20486,71,0
429000,942000,20487,75,0
437000,942000,20488,74,0
445000,942000,20489,77,0
453000,942000,20490,74,0
461000,942000,20491,77,0
469000,942000,20492,78,0
477000,942000,20493,75,0
485000,942000,20494,73,3
493000,942000,20495,78,1
501000,942000,20496,78,2
509000,942000,20497,55,0
517000,942000,20498,67,0
525000,942000,20499,71,1
533000,942000,20500,74,0
541000,942000,20501,75,0
549000,942000,20502,73,1
557000,942000,20503,72,1
565000,942000,20504,73,0
573000,942000,20505,65,4
581000,942000,20506,68,4
589000,942000,20507,75,11
597000,942000,20508,79,3
605000,942000,20509,76,0
613000,942000,20510,73,2
621000,942000,20511,79,7
629000,942000,20512,80,7
637000,942000,20513,74,5
645000,942000,20514,28,1
653000,942000,20515,9,9
677000,942000,20518,46,11
685000,942000,20519,71,12
693000,942000,20520,18,2
773000,942000,20530,23,1
805000,942000,20534,56,1
813000,942000,20535,46,1
829000,942000,20537,8,0
837000,942000,20538,47,0
845000,942000,20539,71,1
853000,942000,20540,75,1
861000,942000,20541,78,0
869000,942000,20542,72,0
877000,942000,20543,85,0
885000,942000,20544,86,0
893000,942000,20545,80,0
901000,942000,20546,77,1
909000,942000,20547,87,1
917000,942000,20548,76,0
925000,942000,20549,77,0
933000,942000,20550,71,1
941000,942000,20551,69,1
949000,942000,20552,78,2
957000,942000,20553,76,11
965000,942000,20554,72,4
973000,942000,20555,75,3
981000,942000,20556,70,7
989000,942000,20557,16,0
997000,942000,20558,16,2
-51000,934000,20723,0,19
-43000,934000,20724,0,72
-35000,934000,20725,0,72
-27000,934000,20726,0,67
-19000,934000,20727,1,66
-11000,934000,20728,3,69
-3000,934000,20729,1,63
5000,934000,20730,1,64
13000,934000,20731,1,71
21000,934000,20732,0,79
29000,934000,20733,0,66
37000,934000,20734,0,61
45000,934000,20735,0,67
53000,934000,20736,0,67
61000,934000,20737,0,65
69000,934000,20738,0,62
77000,934000,20739,0,66
85000,934000,20740,0,59
93000,934000,20741,18,49
101000,934000,20742,15,48
109000,934000,20743,2,65
117000,934000,20744,0,69
125000,934000,20745,0,71
133000,934000,20746,3,64
141000,934000,20747,5,72
149000,934000,20748,45,33
157000,934000,20749,60,16
165000,934000,20750,73,0
173000,934000,20751,68,0
181000,934000,20752,65,1
189000,934000,20753,60,0
197000,934000,20754,74,0
205000,934000,20755,72,11
213000,934000,20756,31,36
221000,934000,20757,0,68
229000,934000,20758,4,70
237000,934000,20759,10,64
245000,934000,20760,57,29
253000,934000,20761,64,17
261000,934000,20762,58,5
269000,934000,20763,49,22
277000,934000,20764,68,1
285000,934000,20765,67,9
293000,934000,20766,69,6
301000,934000,20767,69,3
309000,934000,20768,56,15
317000,934000,20769,56,20
325000,934000,20770,63,12
333000,934000,20771,69,4
341000,934000,20772,59,15
349000,934000,20773,41,35
357000,934000,20774,6,68
365000,934000,20775,6,69
373000,934000,20776,13,61
381000,934000,20777,68,7
389000,934000,20778,71,2
397000,934000,20779,74,0
405000,934000,20780,72,0
413000,934000,20781,73,0
421000,934000,20782,73,0
429000,934000,20783,76,1
437000,934000,20784,74,2
445000,934000,20785,75,2
453000,934000,20786,73,2
461000,934000,20787,79,0
469000,934000,20788,77,0
477000,934000,20789,78,0
485000,934000,20790,72,3
493000,934000,20791,72,3
501000,934000,20792,76,0
509000,934000,20793,54,2
517000,934000,20794,72,5
525000,934000,20795,72,0
533000,934000,20796,74,0
541000,934000,20797,73,0
549000,934000,20798,72,0
557000,934000,20799,70,2
565000,934000,20800,66,0
573000,934000,20801,66,2
581000,934000,20802,70,9
589000,934000,20803,79,7
597000,934000,20804,72,5
605000,934000,20805,79,0
613000,934000,20806,82,1
621000,934000,20807,74,2
629000,934000,20808,83,0
637000,934000,20809,31,4
661000,934000,20812,2,0
669000,934000,20813,14,3
677000,934000,20814,71,10
685000,934000,20815,62,8
693000,934000,20816,3,0
781000,934000,20827,1,0
789000,934000,20828,43,1
797000,934000,20829,39,0
805000,934000,20830,72,0
813000,934000,20831,34,2
821000,934000,20832,24,0
829000,934000,20833,14,0
837000,934000,20834,41,0
845000,934000,20835,61,0
853000,934000,20836,69,0
861000,934000,20837,67,1
869000,934000,20838,68,0
877000,934000,20839,82,0
885000,934000,20840,62,0
893000,934000,20841,75,0
901000,934000,20842,71,2
909000,934000,20843,88,0
917000,934000,20844,73,2
925000,934000,20845,64,1
933000,934000,20846,65,4
941000,934000,20847,53,1
949000,934000,20848,72,13
957000,934000,20849,67,4
965000,934000,20850,73,13
973000,934000,20851,72,3
981000,934000,20852,59,3
989000,934000,20853,1,0
-51000,926000,21019,0,35
-43000,926000,21020,0,72
-35000,926000,21021,0,69
-27000,926000,21022,0,73
-19000,926000,21023,0,79
-11000,926000,21024,0,72
-3000,926000,21025,0,75
5000,926000,21026,0,58
13000,926000,21027,0,65
21000,926000,21028,0,73
29000,926000,21029,0,73
37000,926000,21030,0,73
45000,926000,21031,0,72
53000,926000,21032,0,65
61000,926000,21033,0,76
69000,926000,21034,0,69
77000,926000,21035,0,69
85000,926000,21036,1,61
93000,926000,21037,4,62
101000,926000,21038,9,56
109000,926000,21039,23,49
117000,926000,21040,0,60
125000,926000,21041,1,62
133000,926000,21042,0,64
141000,926000,21043,30,35
149000,926000,21044,42,29
157000,926000,21045,47,31
165000,926000,21046,70,0
173000,926000,21047,70,0
181000,926000,21048,71,0
189000,926000,21049,66,1
197000,926000,21050,62,0
205000,926000,21051,74,1
213000,926000,21052,55,20
221000,926000,21053,2,82
229000,926000,21054,12,63
237000,926000,21055,56,23
245000,926000,21056,54,37
253000,926000,21057,40,37
261000,926000,21058,60,17
269000,926000,21059,66,8
277000,926000,21060,45,2
285000,926000,21061,52,14
293000,926000,21062,64,25
301000,926000,21063,61,9
309000,926000,21064,56,19
317000,926000,21065,67,7
325000,926000,21066,65,8
333000,926000,21067,57,20
341000,926000,21068,50,29
349000,926000,21069,29,47
357000,926000,21070,7,69
365000,926000,21071,11,64
373000,926000,21072,13,63
381000,926000,21073,53,20
389000,926000,21074,69,11
397000,926000,21075,70,1
405000,926000,21076,73,0
413000,926000,21077,71,0
421000,926000,21078,72,0
429000,926000,21079,74,1
437000,926000,21080,75,2
445000,926000,21081,77,2
453000,926000,21082,76,0
461000,926000,21083,75,1
469000,926000,21084,72,0
477000,926000,21085,70,5
485000,926000,21086,74,2
493000,926000,21087,73,1
501000,926000,21088,73,1
509000,926000,21089,58,0
517000,926000,21090,75,0
525000,926000,21091,71,1
533000,926000,21092,74,0
541000,926000,21093,69,0
549000,926000,21094,63,0
557000,926000,21095,71,0
565000,926000,21096,72,0
573000,926000,21097,66,0
581000,926000,21098,52,4
589000,926000,21099,62,3
597000,926000,21100,72,3
605000,926000,21101,74,3
613000,926000,21102,81,6
621000,926000,21103,74,2
629000,926000,21104,61,2
637000,926000,21105,2,0
653000,926000,21107,26,6
661000,926000,21108,61,7
669000,926000,21109,71,18
677000,926000,21110,68,24
685000,926000,21111,14,2
781000,926000,21123,44,0
789000,926000,21124,56,0
797000,926000,21125,77,0
805000,926000,21126,54,1
813000,926000,21127,16,0
821000,926000,21128,32,0
829000,926000,21129,22,1
837000,926000,21130,45,1
845000,926000,21131,85,0
853000,926000,21132,81,1
861000,926000,21133,73,0
869000,926000,21134,81,0
877000,926000,21135,84,1
885000,926000,21136,77,0
893000,926000,21137,77,0
901000,926000,21138,74,2
909000,926000,21139,76,1
917000,926000,21140,62,1
925000,926000,21141,67,2
933000,926000,21142,69,1
941000,926000,21143,66,1
949000,926000,21144,65,5
957000,926000,21145,71,0
965000,926000,21146,70,3
973000,926000,21147,72,3
981000,926000,21148,74,1
989000,926000,21149,38,2
997000,926000,21150,3,1
-51000,918000,21315,0,46
-43000,918000,21316,0,72
-35000,918000,21317,0,73
-27000,918000,21318,0,75
-19000,918000,21319,0,79
-11000,918000,21320,0,69
-3000,918000,21321,1,60
5000,918000,21322,1,61
13000,918000,21323,5,53
21000,918000,21324,1,61
29000,918000,21325,0,79
37000,918000,21326,0,77
45000,918000,21327,0,85
53000,918000,21328,2,85
61000,918000,21329,0,83
69000,918000,21330,0,78
77000,918000,21331,4,73
85000,918000,21332,6,64
93000,918000,21333,8,61
101000,918000,21334,11,54
109000,918000,21335,22,53
117000,918000,21336,20,55
125000,918000,21337,5,27
133000,918000,21338,11,46
141000,918000,21339,12,56
149000,918000,21340,43,27
157000,918000,21341,69,2
165000,918000,21342,67,0
173000,918000,21343,68,0
181000,918000,21344,71,0
189000,918000,21345,69,0
197000,918000,21346,54,1
205000,918000,21347,70,2
213000,918000,21348,33,41
221000,918000,21349,4,77
229000,918000,21350,27,48
237000,918000,21351,38,32
245000,918000,21352,58,31
253000,918000,21353,56,27
261000,918000,21354,62,20
269000,918000,21355,72,17
277000,918000,21356,79,2
285000,918000,21357,41,3
293000,918000,21358,65,13
301000,918000,21359,67,9
309000,918000,21360,66,18
317000,918000,21361,67,7
325000,918000,21362,70,3
333000,918000,21363,64,10
341000,918000,21364,56,22
349000,918000,21365,45,29
357000,918000,21366,42,33
365000,918000,21367,44,29
373000,918000,21368,35,39
381000,918000,21369,30,42
389000,918000,21370,44,30
397000,918000,21371,70,3
405000,918000,21372,74,0
413000,918000,21373,74,0
421000,918000,21374,74,0
429000,918000,21375,70,3
437000,918000,21376,72,0
445000,918000,21377,73,0
453000,918000,21378,76,0
461000,918000,21379,80,0
469000,918000,21380,75,0
477000,918000,21381,78,0
485000,918000,21382,76,0
493000,918000,21383,69,9
501000,918000,21384,76,2
509000,918000,21385,55,0
517000,918000,21386,71,0
525000,918000,21387,66,0
533000,918000,21388,73,0
541000,918000,21389,68,1
549000,918000,21390,72,1
557000,918000,21391,71,0
565000,918000,21392,67,0
573000,918000,21393,71,2
581000,918000,21394,74,5
589000,918000,21395,73,8
597000,918000,21396,77,5
605000,918000,21397,74,5
613000,918000,21398,66,4
621000,918000,21399,81,0
629000,918000,21400,17,4
645000,918000,21402,9,3
653000,918000,21403,72,7
661000,918000,21404,76,9
669000,918000,21405,70,8
677000,918000,21406,43,8
781000,918000,21419,84,1
789000,918000,21420,72,0
797000,918000,21421,82,1
805000,918000,21422,78,2
813000,918000,21423,27,0
821000,918000,21424,26,0
829000,918000,21425,55,4
837000,918000,21426,63,0
845000,918000,21427,75,5
853000,918000,21428,67,1
861000,918000,21429,65,0
869000,918000,21430,64,0
877000,918000,21431,80,0
885000,918000,21432,70,1
893000,918000,21433,72,0
901000,918000,21434,67,1
909000,918000,21435,83,5
917000,918000,21436,83,0
925000,918000,21437,81,0
933000,918000,21438,81,0
941000,918000,21439,80,5
949000,918000,21440,77,10
957000,918000,21441,81,8
965000,918000,21442,80,10
973000,918000,21443,56,3
981000,918000,21444,76,1
989000,918000,21445,82,0
997000,918000,21446,24,1
-51000,910000,21611,0,58
-43000,910000,21612,0,74
-35000,910000,21613,0,75
-27000,910000,21614,0,74
-19000,910000,21615,0,77
-11000,910000,21616,0,70
-3000,910000,21617,0,70
5000,910000,21618,3,68
13000,910000,21619,1,68
21000,910000,21620,1,61
29000,910000,21621,0,75
37000,910000,21622,0,75
45000,910000,21623,0,73
53000,910000,21624,0,81
61000,910000,21625,0,76
69000,910000,21626,0,74
77000,910000,21627,0,70
85000,910000,21628,0,81
93000,910000,21629,0,60
101000,910000,21630,0,72
109000,910000,21631,3,69
117000,910000,21632,12,60
125000,910000,21633,29,35
133000,910000,21634,11,51
141000,910000,21635,28,39
149000,910000,21636,53,22
157000,910000,21637,60,1
165000,910000,21638,52,0
173000,910000,21639,68,0
181000,910000,21640,72,0
189000,910000,21641,62,0
197000,910000,21642,53,7
205000,910000,21643,58,11
213000,910000,21644,19,54
221000,910000,21645,20,63
229000,910000,21646,49,25
237000,910000,21647,36,40
245000,910000,21648,60,36
253000,910000,21649,60,33
261000,910000,21650,27,60
269000,910000,21651,49,47
277000,910000,21652,50,26
285000,910000,21653,60,7
293000,910000,21654,49,4
301000,910000,21655,56,5
309000,910000,21656,68,2
317000,910000,21657,70,7
325000,910000,21658,64,2
333000,910000,21659,57,13
341000,910000,21660,63,14
349000,910000,21661,19,54
357000,910000,21662,49,27
365000,910000,21663,27,44
373000,910000,21664,15,59
381000,910000,21665,10,61
389000,910000,21666,28,47
397000,910000,21667,70,3
405000,910000,21668,72,1
413000,910000,21669,72,2
421000,910000,21670,73,1
429000,910000,21671,71,0
437000,910000,21672,74,1
445000,910000,21673,71,1
453000,910000,21674,71,0
461000,910000,21675,80,0
469000,910000,21676,73,3
477000,910000,21677,76,0
485000,910000,21678,72,1
493000,910000,21679,65,6
501000,910000,21680,69,4
509000,910000,21681,58,0
517000,910000,21682,71,0
525000,910000,21683,74,0
533000,910000,21684,73,0
541000,910000,21685,74,0
549000,910000,21686,74,1
557000,910000,21687,74,0
565000,910000,21688,62,0
573000,910000,21689,73,4
581000,910000,21690,69,15
589000,910000,21691,71,4
597000,910000,21692,81,9
605000,910000,21693,83,11
613000,910000,21694,76,3
621000,910000,21695,57,3
629000,910000,21696,0,1
637000,910000,21697,1,0
645000,910000,21698,42,3
653000,910000,21699,76,3
661000,910000,21700,74,8
669000,910000,21701,74,14
677000,910000,21702,14,0
765000,910000,21713,18,4
773000,910000,21714,36,3
781000,910000,21715,69,3
789000,910000,21716,69,0
797000,910000,21717,81,7
805000,910000,21718,56,1
813000,910000,21719,70,3
821000,910000,21720,60,0
829000,910000,21721,74,2
837000,910000,21722,80,0
845000,910000,21723,73,1
853000,910000,21724,68,1
861000,910000,21725,69,2
869000,910000,21726,73,1
877000,910000,21727,81,0
885000,910000,21728,73,0
893000,910000,21729,70,0
901000,910000,21730,77,0
909000,910000,21731,73,3
917000,910000,21732,66,1
925000,910000,21733,73,1
933000,910000,21734,73,0
941000,910000,21735,71,4
949000,910000,21736,72,7
957000,910000,21737,71,11
965000,910000,21738,72,4
973000,910000,21739,58,3
981000,910000,21740,70,1
989000,910000,21741,71,0
997000,910000,21742,31,1
-51000,902000,21907,0,70
-43000,902000,21908,0,70
-35000,902000,21909,0,73
-27000,902000,21910,0,76
-19000,902000,21911,1,77
-11000,902000,21912,0,72
-3000,902000,21913,0,70
5000,902000,21914,0,71
13000,902000,21915,0,74
21000,902000,21916,0,61
29000,902000,21917,0,71
37000,902000,21918,0,69
45000,902000,21919,0,71
53000,902000,21920,0,74
61000,902000,21921,0,76
69000,902000,21922,0,79
77000,902000,21923,0,78
85000,902000,21924,0,71
93000,902000,21925,0,67
101000,902000,21926,1,69
109000,902000,21927,4,54
117000,902000,21928,4,70
125000,902000,21929,2,63
133000,902000,21930,26,43
141000,902000,21931,57,10
149000,902000,21932,67,3
157000,902000,21933,56,0
165000,902000,21934,57,1
173000,902000,21935,61,3
181000,902000,21936,54,14
189000,902000,21937,34,38
197000,902000,21938,11,50
205000,902000,21939,43,31
213000,902000,21940,8,66
221000,902000,21941,22,57
229000,902000,21942,13,56
237000,902000,21943,7,66
245000,902000,21944,9,65
253000,902000,21945,21,62
261000,902000,21946,43,48
269000,902000,21947,56,25
277000,902000,21948,51,30
285000,902000,21949,70,5
293000,902000,21950,67,11
301000,902000,21951,65,11
309000,902000,21952,43,15
317000,902000,21953,68,4
325000,902000,21954,55,14
