PointX,PointY,TownRangPM,entry_id,timestamp,reader_initials,surveyor_name,volume,page,year,state,hubtack_county,baseline,meridian,township,townshipdir,rangenum,rangedir,sectiona,sectionb,interiorsection,interiordir,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim1,L1.tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1.tree2,diameter2,bearing2,degrees2,bearingdir2,chainstree2,species3,speciescode3,verbatim3,L1.tree3,bearing3,degrees3,bearingdir3,chainstree3,species4,speciescode4,verbatim4,L1.tree4,diameter4,bearing4,degrees4,bearingdir4,chainstree4,ecotype,ecotypenotes,ecotype2,ecotypenotes2,ecotype3,ecotypenotes3,feature,featurenotes,timbernotes,understorynotes,landnotes,landnotesvb,generalnotes,recheck,reason,fixed
-89.11504242,42.19405927,43N1E3,410347,1/8/2013 18:07,kaugust1,William Milburn,375,70,1836,IL,Winnebago,3,3,43,N,1,E,3,4,,,400600,N,N,40,(1/4) Section,400640,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post set a stone for quarter section corner. The west side of post.,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,410351,7/21/2012 15:10,kaugust1,William Milburn,375,70,1836,IL,Winnebago,3,3,43,N,1,E,3,4,,,400600,N,N,78.96,Section,400700,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set stone west side of post.,,,"Prairie,FitForCultivation,High,Rolling,",Land high rolling prairie fit for cultivation.,Intersected the south boundary of township 41 links east of the corner to sections 33 & 34,,,
-89.11504242,42.19405927,43N1E3,410337,3/25/2013 17:33,kaugust1,William Milburn,375,69,1836,IL,Winnebago,3,3,43,N,1,E,3,10,,,400600,E,N,40,(1/4) Section,440600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post set a stone for quarter section corner,,,"Prairie,FitForCultivation,High,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,410445,1/8/2013 18:07,kaugust1,William Milburn,375,83,1836,IL,Winnebago,3,3,43,N,1,E,4,5,,,300600,N,N,40,(1/4) Section,300640,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,High,Rich,GoodSoil,Dry,",Land high dry rich prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410447,7/22/2012 15:12,kaugust1,William Milburn,375,83,1836,IL,Winnebago,3,3,43,N,1,E,4,5,,,300600,N,N,78.76,Section,300700,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,2 quarts of charcoal around post over which and around post erected a mound,,,"Prairie,FitForCultivation,High,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,Intersected the south boundary of township 44 north range one east 26 links east of the corner to sections 32 & 33,,,
-89.11504242,42.19405927,43N1E3,410451,3/25/2013 17:24,kaugust1,William Milburn,375,83,1836,IL,Winnebago,3,3,43,N,1,E,4,9,,,400600,W,Y,40.11,(1/4) Section,340600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post on true line and at average distance for quarter section corner raised a mound around post,,,"Prairie,FitForCultivation,High,Rolling,",Land high rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410439,1/8/2013 18:07,kaugust1,William Milburn,375,82,1836,IL,Winnebago,3,3,43,N,1,E,5,6,,,200600,N,N,40,(1/4) Section,200640,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,High,Rolling,",Land high dry rolling prairie uncut south part fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410443,1/8/2013 18:07,kaugust1,William Milburn,375,82,1836,IL,Winnebago,3,3,43,N,1,E,5,8,,,300600,W,Y,39.48,(1/4) Section,240600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,High,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,On a true line.,,,
-89.11504242,42.19405927,43N1E3,410440,7/21/2012 16:43,kaugust1,William Milburn,375,82,1836,IL,Winnebago,3,3,43,N,1,E,6,7,,,200600,N,N,78.37,Section,200700,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections deposited 2 quarts of charcoal around post over which and around post erected a mound,,,"FitForCultivation,High,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,Intersected the south boundary of township 44 north range one east 131 links east of the corner to section 31 & 32,,,
-89.11504242,42.19405927,43N1E3,410428,1/8/2013 18:07,kaugust1,William Milburn,375,80,1836,IL,Winnebago,3,3,43,N,1,E,8,9,,,300500,N,N,40,(1/4) Section,300540,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,410429,7/21/2012 16:24,kaugust1,William Milburn,375,80,1836,IL,Winnebago,3,3,43,N,1,E,8,9,,,300500,N,N,80,Section,300600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections 4 5 8 & 9 deposited 2 quarts of charcoal around post over which and around post erected a mound,,,"Prairie,FitForCultivation,High,Rich,Dry,",land high dry rich rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410334,1/8/2013 18:07,kaugust1,William Milburn,375,69,1836,IL,Winnebago,3,3,43,N,1,E,9,10,,,400500,N,N,40,(1/4) Section,400540,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,High,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,410335,7/21/2012 14:50,kaugust1,William Milburn,375,69,1836,IL,Winnebago,3,3,43,N,1,E,9,10,,,400500,N,N,80,Section,400600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post set a stone west side of post for corner to sections3 4 9 & 10.,,,"Prairie,High,Rolling,Dry,",Land high dry rolling prairie fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,410426,1/8/2013 18:07,kaugust1,William Milburn,375,80,1836,IL,Winnebago,3,3,43,N,1,E,9,16,,,400500,W,Y,40.28,(1/4) Section,340500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner raised a mound around post,,,"FitForCultivation,Rolling,GoodSoil,",Land gently rolling prairie good soil fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406683,3/25/2013 17:35,kaugust1,William Milburn,375,42,1836,IL,Winnebago,3,3,43,N,1,E,11,12,,,600500,N,N,40,(1/4) Section,600540,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,,Land high rolling prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406686,7/17/2012 15:01,kaugust1,William Milburn,375,43,1836,IL,Winnebago,3,3,43,N,1,E,11,12,,,600500,N,N,80,Section,600600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections deposited 2 quarts of charcoal around post over which and around post erected a mound,,,"Prairie,FitForCultivation,Dry,",Land good dry prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406723,1/8/2013 18:07,kaugust1,William Milburn,375,48,1836,IL,Winnebago,3,3,43,N,1,E,11,14,,,600500,W,N,40,(1/4) Section,540500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,Level,Dry,",Land level good dry prairie fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406665,1/8/2013 18:07,kaugust1,William Milburn,375,42,1836,IL,Winnebago,3,3,43,N,1,E,12,13,,,700500,W,Y,40.05,(1/4) Section,640500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,,,,Y,clarify diameter for first tree,Y cmattiso
-89.11504242,42.19405927,43N1E3,406661,1/8/2013 18:07,kaugust1,William Milburn,375,41,1836,IL,Winnebago,3,3,43,N,1,E,13,14,,,600400,N,N,40,(1/4) Section,600440,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post for quarter section corner raised a mound around post,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406662,7/17/2012 14:11,kaugust1,William Milburn,375,41,1836,IL,Winnebago,3,3,43,N,1,E,13,14,,,600400,N,N,80,Section,600500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections deposited 2 quarts of charcoal around post over which and around post erected a mound,,,"Prairie,FitForCultivation,Rolling",Land high rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406439,1/8/2013 18:07,kaugust1,William Milburn,375,9,1836,IL,Winnebago,3,3,43,N,1,E,13,24,,,700400,W,Y,40.1,(1/4) Section,640400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"FitForCultivation,High,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406659,1/8/2013 18:07,kaugust1,William Milburn,375,40,1836,IL,Winnebago,3,3,43,N,1,E,14,23,,,600400,W,Y,39.38,(1/4) Section,540400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner raised a mound around post,,,"Prairie,FitForCultivation,Rolling,",Land high rolling prairie fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,410325,7/21/2012 14:37,kaugust1,William Milburn,375,67,1836,IL,Winnebago,3,3,43,N,1,E,15,16,,,400400,N,N,80,Section,400500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post set a stone west side of post for corner to sections 9 10 15 & 16.,,,"FitForCultivation,High,Rolling,Rich,GoodSoil,",Land high rolling prairie good rich soil fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,406655,1/8/2013 18:07,kaugust1,William Milburn,375,39,1836,IL,Winnebago,3,3,43,N,1,E,15,22,,,500400,W,Y,39.93,(1/4) Section,440400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"FitForCultivation,Level,Rich,GoodSoil,",Land mostly level good rich soil fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406648,1/8/2013 18:07,kaugust1,William Milburn,375,38,1836,IL,Winnebago,3,3,43,N,1,E,21,22,,,400300,N,N,40,(1/4) Section,400340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post at the north end of wet strip of land for quarter section corner around which raised a mound.,,,,Land good dry bottom prairie except about 10 acres which is wet fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406638,1/8/2013 18:07,kaugust1,William Milburn,375,34,1836,IL,Winnebago,3,3,43,N,1,E,21,28,,,400300,W,Y,40,(1/4) Section,340300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post on true line and at average distance for quarter section corner around which raised a mound this corner in old Indian field,,,,Land level and rich mostly prairie cut up by sloughs about half fit for cultivation.,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406644,1/8/2013 18:07,kaugust1,William Milburn,375,36,1836,IL,Winnebago,3,3,43,N,1,E,22,23,,,500300,N,N,40,(1/4) Section,500340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"FitForCultivation,Level,GoodSoil,",Land level bottom prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406646,7/17/2012 13:35,kaugust1,William Milburn,375,36,1836,IL,Winnebago,3,3,43,N,1,E,22,23,,,500300,N,N,80,Section,500400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections 14 15 22 & 23 deposited 2 quarts of charcoal around post over which and around post erected a mound,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",Land rolling prairie good soil fit for cultivation,This entry also includes notes on how the surveyor corrected for the river on the top of page 37.,,,
-89.11504242,42.19405927,43N1E3,406642,1/8/2013 18:07,kaugust1,William Milburn,375,35,1836,IL,Winnebago,3,3,43,N,1,E,22,27,,,500300,W,Y,39.95,(1/4) Section,440300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,Level,Rich,",Land level good rich bottom prairie fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406421,1/8/2013 18:07,kaugust1,William Milburn,375,7,1836,IL,Winnebago,3,3,43,N,1,E,23,24,,,600300,N,N,40,(1/4) Section,600340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"FitForCultivation,Rolling,GoodSoil",Land rolling good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406428,7/16/2012 14:36,kaugust1,William Milburn,375,8,1836,IL,Winnebago,3,3,43,N,1,E,23,24,,,600300,N,N,80,Section,600400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections 13 14 23 24 deposited 2 quarts of charcoal around post over which and around post erected a mound,,,"FitForCultivation,Rolling,GoodSoil,",Land high rolling prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406577,1/8/2013 18:07,kaugust1,William Milburn,375,18,1836,IL,Winnebago,3,3,43,N,1,E,23,26,,,600300,W,Y,39.4,(1/4) Section,540300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,Level,",Land mostly level good dry prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406392,1/8/2013 18:07,kaugust1,William Milburn,375,6,1836,IL,Winnebago,3,3,43,N,1,E,24,25,,,700300,W,Y,40.13,(1/4) Section,640300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,White Oak,,"FitForCultivation,Rolling,GoodSoil,",Land rolling good soil fit for cultivation the timber is white oak,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406363,1/8/2013 18:07,kaugust1,William Milburn,375,4,1836,IL,Winnebago,3,3,43,N,1,E,25,26,,,600200,N,N,40,(1/4) Section,600240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,"White Oak, Bur Oak",,"FitForCultivation,Rolling,GoodSoil,",Land rolling good soil fit for cultivation the timber is white and bur oak,,,,
-89.11504242,42.19405927,43N1E3,406365,7/16/2012 14:27,kaugust1,William Milburn,375,5,1836,IL,Winnebago,3,3,43,N,1,E,25,26,,,600200,N,N,80,Section,600300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Deposited 2 quarts of charcoal around post over which and around post erected a mound,,,,Land rolling prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406324,1/8/2013 18:07,kaugust1,William Milburn,375,4,1836,IL,Winnebago,3,3,43,N,1,E,25,36,,,700200,W,Y,40,(1/4) Section,640200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"FitForCultivation,Rolling,GoodSoil,",Land rolling prairie good soil fit for cultivation,On a true line.,,,
-89.11504242,42.19405927,43N1E3,406574,7/16/2012 23:56,kaugust1,William Milburn,375,17,1836,IL,Winnebago,3,3,43,N,1,E,26,27,,,500200,N,N,69.2,Section,500300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,R,Kishwakee river which is about 250 links wide and runs S75W and cannot be forded,,,,,Post,Set a post on the south bank of Kishwakee river which is about 250 links wide and runs S775W and cannot be forded,,,,,From said post run east 30.00 chains to a point then north 10.80 chains to a point in the random line between section 23 & 26 I run hence,,,
-89.11504242,42.19405927,43N1E3,406588,1/8/2013 18:07,kaugust1,William Milburn,375,22,1836,IL,Winnebago,3,3,43,N,1,E,27,28,,,400200,N,N,40,(1/4) Section,400240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,Scattering bur oak,,,Land south of the bottom dry and rolling fit for cultivation timber scattering bur oak the bottom is rich prairie cut up by sloughs about half fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406612,1/8/2013 18:07,kaugust1,William Milburn,375,28,1836,IL,Winnebago,3,3,43,N,1,E,28,29,,,300200,N,N,40,(1/4) Section,300240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set a stone for quarter section corner raised a mound north side of stone,,,"Prairie,FitForCultivation,Rolling,",Land high rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406584,1/8/2013 18:07,kaugust1,William Milburn,375,22,1836,IL,Winnebago,3,3,43,N,1,E,28,33,,,400200,W,Y,40.03,(1/4) Section,340200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,Rolling,",Land high rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406609,1/8/2013 18:07,kaugust1,William Milburn,375,27,1836,IL,Winnebago,3,3,43,N,1,E,29,32,,,300200,W,Y,39.91,(1/4) Section,240200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set a stone on true line and at average distance for quarter section corner. Raised a mound west side of stone,,,"FitForCultivation,Rolling,GoodSoil,",Land gently rolling good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406596,1/8/2013 18:07,kaugust1,William Milburn,375,26,1836,IL,Winnebago,3,3,43,N,1,E,30,31,,,200200,W,N,40,(1/4) Section,140200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set a stone for quarter section corner raised a mound west side,,,"Prairie,FitForCultivation,Rolling,",Land high rolling prairie fit for cultivation,On a true line.,Y,Clarify understory notes,JMD - ignore
-89.11504242,42.19405927,43N1E3,406598,7/17/2012 12:20,kaugust1,William Milburn,375,26,1836,IL,Winnebago,3,3,43,N,1,E,30,31,,,200200,W,N,74.62,Section,100200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set stone at intersection,,,"FitForCultivation,Rolling,BrokenLand,",Land rolling some part broken on the line fit for cultivation,Intersected the 3rd principal meridian 52 links north of the 1 mile post and mound in the western boundary of township 43 north range on east of the 3rd PM,,,
-89.11504242,42.19405927,43N1E3,406593,1/8/2013 18:07,kaugust1,William Milburn,375,25,1836,IL,Winnebago,3,3,43,N,1,E,31,32,,,200100,N,N,40,(1/4) Section,200140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"FitForCultivation,Rolling,GoodSoil,",Land gently rolling good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406594,7/17/2012 10:14,kaugust1,William Milburn,375,25,1836,IL,Winnebago,3,3,43,N,1,E,31,32,,,200100,N,N,80,Section,200200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set a stone for corner and raised a mound north side of stone,,,"FitForCultivation,Rolling,GoodSoil,Prairie",Land high rolling prairie good soil fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406579,1/8/2013 18:07,kaugust1,William Milburn,375,20,1836,IL,Winnebago,3,3,43,N,1,E,32,33,,,300100,N,N,40,(1/4) Section,300140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set a post set a stone west side of post for quarter section corner.,,,"Prairie,Level,UnfitForCultivation,",Land level and all wet prairie not fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,406581,7/17/2012 9:53,kaugust1,William Milburn,375,21,1836,IL,Winnebago,3,3,43,N,1,E,32,33,,,300100,N,N,80,Section,300200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,P,Leave wet prairie bears E & W,,,,,Other,Set a good stone for corner to sections and raised a mound north side of stone,,,,"Land south part very wet, north part dry prairie fit for cultivation",,,,
-89.11504242,42.19405927,43N1E3,406560,1/8/2013 18:07,kaugust1,William Milburn,375,13,1836,IL,Winnebago,3,3,43,N,1,E,33,34,,,400100,N,N,40,(1/4) Section,400140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,Set a post for quarter section corner around which raised a mound,,,"Wet,Swampy,UnfitForCultivation,",Land level and nearly all very wet and swampy not fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406544,1/8/2013 18:07,kaugust1,William Milburn,375,10,1836,IL,Winnebago,3,3,43,N,1,E,34,35,,,500100,N,N,40,(1/4) Section,500140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"FitForCultivation,Rolling,GoodSoil,",Land gently rolling good soil fit for cultivation except the south part which is rather wet,,,,
-89.11504242,42.19405927,43N1E3,406552,7/26/2012 14:51,kaugust1,William Milburn,375,10,1836,IL,Winnebago,3,3,43,N,1,E,34,35,,,500100,N,N,80,Section,500200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Raised a mound set a sycamore post west side of stone,,,,This corner on very gravely ground. Land south of wet bottom dry and fit for cultivation. The bottom is mostly all very wet and some of it gravely,Also set a stone 20 inches long 12 inches wide and 10 inches thick for corner to sections,,,
-89.11504242,42.19405927,43N1E3,406315,1/8/2013 18:07,kaugust1,William Milburn,375,1,1836,IL,Winnebago,3,3,43,N,1,E,35,36,,,600100,N,N,40,(1/4) Section,600140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set 1/4 sec post in a mound,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",Land gently rolling good soil and except creek bottom which is wet fit for cultivation it is all prairie,,,,
