long.,Lat,Source,Point number,Tree Code,Species,Tree,Diameter,N-S Distance,E-W Distance,county
-90.44462,39.10867,Brugam,5144,4,Prairie,No Trees,0,0,0,JerGreene
-90.3715,39.11595,Brugam,5145,4,Prairie,No Trees,0,0,0,JerGreene
-90.42688,39.11605,Brugam,5146,4,Prairie,No Trees,0,0,0,JerGreene
-90.32122,39.13036,Brugam,5148,4,Prairie,No Trees,0,0,0,JerGreene
-90.42732,39.14512,Brugam,5149,4,Prairie,No Trees,0,0,0,JerGreene
-90.45632,39.14508,Brugam,5150,4,Prairie,No Trees,0,0,0,JerGreene
-90.31023,39.15235,Brugam,5151,4,Prairie,No Trees,0,0,0,JerGreene
-90.32097,39.16692,Brugam,5152,4,Prairie,No Trees,0,0,0,JerGreene
-90.14703,39.1742,Brugam,5153,4,Prairie,No Trees,0,0,0,JerGreene
-90.31952,39.09435,Brugam,5154,4,Prairie,No Trees,0,0,0,JerGreene
-90.39853,39.10162,Brugam,5155,4,Prairie,No Trees,0,0,0,JerGreene
-90.37128,39.10158,Brugam,5156,4,Prairie,No Trees,0,0,0,JerGreene
-90.38087,39.10882,Brugam,5157,4,Prairie,No Trees,0,0,0,JerGreene
-90.44507,39.11614,Brugam,5158,4,Prairie,No Trees,0,0,0,JerGreene
-90.44513,39.11618,Brugam,5159,4,Prairie,No Trees,0,0,0,JerGreene
-90.60102,39.13793,Brugam,5160,4,Prairie,No Trees,0,0,0,JerGreene
-90.60083,39.16692,Brugam,5161,4,Prairie,No Trees,0,0,0,JerGreene
-90.38055,39.17425,Brugam,5162,4,Prairie,No Trees,0,0,0,JerGreene
-90.37018,39.09448,Brugam,5163,4,Prairie,No Trees,0,0,0,JerGreene
-90.38913,39.10167,Brugam,5164,4,Prairie,No Trees,0,0,0,JerGreene
-90.389,39.10177,Brugam,5165,4,Prairie,No Trees,0,0,0,JerGreene
-90.38035,39.1089,Brugam,5166,4,Prairie,No Trees,0,0,0,JerGreene
-90.38017,39.11613,Brugam,5167,4,Prairie,No Trees,0,0,0,JerGreene
-90.38105,39.1161,Brugam,5168,4,Prairie,No Trees,0,0,0,JerGreene
-90.44507,39.11613,Brugam,5169,4,Prairie,No Trees,0,0,0,JerGreene
-90.38098,39.12347,Brugam,5170,4,Prairie,No Trees,0,0,0,JerGreene
-90.38017,39.1308,Brugam,5171,4,Prairie,No Trees,0,0,0,JerGreene
-90.31932,39.13808,Brugam,5172,4,Prairie,No Trees,0,0,0,JerGreene
-90.44518,39.14532,Brugam,5173,4,Prairie,No Trees,0,0,0,JerGreene
-90.37985,39.14517,Brugam,5174,4,Prairie,No Trees,0,0,0,JerGreene
-90.4445,39.14537,Brugam,5175,4,Prairie,No Trees,0,0,0,JerGreene
-90.31012,39.1527,Brugam,5176,4,Prairie,No Trees,0,0,0,JerGreene
-90.44493,39.15973,Brugam,5177,4,Prairie,No Trees,0,0,0,JerGreene
-90.37703,39.16707,Brugam,5178,4,Prairie,No Trees,0,0,0,JerGreene
-90.27688,39.17435,Brugam,5179,4,Prairie,No Trees,0,0,0,JerGreene
-90.4092,39.11623,Brugam,5182,4,Prairie,No Trees,0,0,0,JerGreene
-90.409,39.12377,Brugam,5183,4,Prairie,No Trees,0,0,0,JerGreene
-90.37688,39.13115,Brugam,5184,4,Prairie,No Trees,0,0,0,JerGreene
-90.37707,39.13085,Brugam,5185,4,Prairie,No Trees,0,0,0,JerGreene
-90.60115,39.13833,Brugam,5186,4,Prairie,No Trees,0,0,0,JerGreene
-90.60083,39.1458,Brugam,5187,4,Prairie,No Trees,0,0,0,JerGreene
-90.40913,39.14557,Brugam,5188,4,Prairie,No Trees,0,0,0,JerGreene
-90.37675,39.16013,Brugam,5189,4,Prairie,No Trees,0,0,0,JerGreene
-90.409,39.1311,Brugam,5198,4,Prairie,No Trees,0,0,0,JerGreene
-90.389,39.03593,Brugam,5236,4,Prairie,No Trees,0,0,0,JerGreene
-90.60102,39.01413,Brugam,5238,4,Prairie,No Trees,0,0,0,JerGreene
-90.48202,39.05758,Brugam,5242,4,Prairie,No Trees,0,0,0,JerGreene
-90.24554,39.01393,Brugam,5275,4,Prairie,No Trees,0,0,0,JerGreene
-90.21073,39.0286,Brugam,5276,4,Prairie,No Trees,0,0,0,JerGreene
-90.34198,39.30192,Brugam,5279,4,Prairie,No Trees,0,0,0,JerGreene
-90.33977,39.15958,Brugam,5315,4,Prairie,No Trees,0,0,0,JerGreene
-90.3305,39.20358,Brugam,5317,4,Prairie,No Trees,0,0,0,JerGreene
-90.48212,39.21097,Brugam,5319,4,Prairie,No Trees,0,0,0,JerGreene
-90.48515,39.21795,Brugam,5320,4,Prairie,No Trees,0,0,0,JerGreene
-90.3302,39.21795,Brugam,5321,4,Prairie,No Trees,0,0,0,JerGreene
-90.33032,39.22523,Brugam,5322,4,Prairie,No Trees,0,0,0,JerGreene
-90.3302,39.23267,Brugam,5323,4,Prairie,No Trees,0,0,0,JerGreene
-90.33,39.23267,Brugam,5324,4,Prairie,No Trees,0,0,0,JerGreene
-90.3303,39.23995,Brugam,5325,4,Prairie,No Trees,0,0,0,JerGreene
-90.37,39.2552,Brugam,5326,4,Prairie,No Trees,0,0,0,JerGreene
-90.33052,39.18173,Brugam,5328,4,Prairie,No Trees,0,0,0,JerGreene
-90.3897,39.18897,Brugam,5329,4,Prairie,No Trees,0,0,0,JerGreene
-90.33805,39.20338,Brugam,5330,4,Prairie,No Trees,0,0,0,JerGreene
-90.46,39.20353,Brugam,5332,4,Prairie,No Trees,0,0,0,JerGreene
-90.33025,39.22543,Brugam,5334,4,Prairie,No Trees,0,0,0,JerGreene
-90.46025,39.23262,Brugam,5335,4,Prairie,No Trees,0,0,0,JerGreene
-90.33993,39.24003,Brugam,5336,4,Prairie,No Trees,0,0,0,JerGreene
-90.36937,39.24723,Brugam,5337,4,Prairie,No Trees,0,0,0,JerGreene
-90.28223,39.24713,Brugam,5338,4,Prairie,No Trees,0,0,0,JerGreene
-90.20382,39.18183,Brugam,5339,4,Prairie,No Trees,0,0,0,JerGreene
-90.46325,39.18922,Brugam,5340,4,Prairie,No Trees,0,0,0,JerGreene
-90.31402,39.18897,Brugam,5341,4,Prairie,No Trees,0,0,0,JerGreene
-90.46407,39.1964,Brugam,5342,4,Prairie,No Trees,0,0,0,JerGreene
-90.33052,39.20348,Brugam,5343,4,Prairie,No Trees,0,0,0,JerGreene
-90.2298,39.20377,Brugam,5344,4,Prairie,No Trees,0,0,0,JerGreene
-90.33963,39.23275,Brugam,5345,4,Prairie,No Trees,0,0,0,JerGreene
-90.37087,39.24732,Brugam,5346,4,Prairie,No Trees,0,0,0,JerGreene
-90.33023,39.18193,Brugam,5349,4,Prairie,No Trees,0,0,0,JerGreene
-90.35855,39.18927,Brugam,5350,4,Prairie,No Trees,0,0,0,JerGreene
-90.27657,39.25485,Brugam,5357,4,Prairie,No Trees,0,0,0,JerGreene
-90.33052,39.18188,Brugam,5358,4,Prairie,No Trees,0,0,0,JerGreene
-90.3303,39.18935,Brugam,5359,4,Prairie,No Trees,0,0,0,JerGreene
-90.33025,39.1893,Brugam,5360,4,Prairie,No Trees,0,0,0,JerGreene
-90.37043,39.2181,Brugam,5365,4,Prairie,No Trees,0,0,0,JerGreene
-90.34398,39.24762,Brugam,5370,4,Prairie,No Trees,0,0,0,JerGreene
-90.34398,39.34542,Brugam,5375,4,Prairie,No Trees,0,0,0,JerGreene
-90.27663,39.21233,Brugam,5380,4,Prairie,No Trees,0,0,0,JerGreene
-90.50312,39.21898,Brugam,5381,4,Prairie,No Trees,0,0,0,JerGreene
-90.34192,39.46252,Brugam,5384,4,Prairie,No Trees,0,0,0,JerGreene
-90.2772,39.46995,Brugam,5387,4,Prairie,No Trees,0,0,0,JerGreene
-90.46991,39.5202,Brugam,5401,4,Prairie,No Trees,0,0,0,JerGreene
-90.35202,39.46247,Brugam,5415,4,Prairie,No Trees,0,0,0,JerGreene
-90.2394,39.51292,Brugam,5433,4,Prairie,No Trees,0,0,0,JerGreene
-90.41342,39.44053,Brugam,5435,4,Prairie,No Trees,0,0,0,JerGreene
-90.23863,39.49127,Brugam,5448,4,Prairie,No Trees,0,0,0,JerGreene
-90.42775,39.49127,Brugam,5449,4,Prairie,No Trees,0,0,0,JerGreene
-90.33293,39.49873,Brugam,5450,4,Prairie,No Trees,0,0,0,JerGreene
-90.49363,39.50588,Brugam,5451,4,Prairie,No Trees,0,0,0,JerGreene
-90.2392,39.50583,Brugam,5452,4,Prairie,No Trees,0,0,0,JerGreene
-90.16588,39.47675,Brugam,5468,4,Prairie,No Trees,0,0,0,JerGreene
-90.29233,39.50568,Brugam,5475,4,Prairie,No Trees,0,0,0,JerGreene
-90.4805,39.47655,Brugam,5508,4,Prairie,No Trees,0,0,0,JerGreene
-90.35177,39.36062,Brugam,5536,4,Prairie,No Trees,0,0,0,JerGreene
-90.23608,39.36775,Brugam,5538,4,Prairie,No Trees,0,0,0,JerGreene
-90.15355,39.37493,Brugam,5539,4,Prairie,No Trees,0,0,0,JerGreene
-90.27708,39.38237,Brugam,5542,4,Prairie,No Trees,0,0,0,JerGreene
-90.34855,39.3896,Brugam,5543,4,Prairie,No Trees,0,0,0,JerGreene
-90.40907,39.3897,Brugam,5544,4,Prairie,No Trees,0,0,0,JerGreene
-90.27868,39.39762,Brugam,5545,4,Prairie,No Trees,0,0,0,JerGreene
-90.28037,39.40407,Brugam,5546,4,Prairie,No Trees,0,0,0,JerGreene
-90.34834,39.40437,Brugam,5547,4,Prairie,No Trees,0,0,0,JerGreene
-90.34875,39.4115,Brugam,5548,4,Prairie,No Trees,0,0,0,JerGreene
-90.2842,39.41868,Brugam,5549,4,Prairie,No Trees,0,0,0,JerGreene
-90.35165,39.36052,Brugam,5560,4,Prairie,No Trees,0,0,0,JerGreene
-90.28407,39.38222,Brugam,5567,4,Prairie,No Trees,0,0,0,JerGreene
-90.28558,39.3895,Brugam,5568,4,Prairie,No Trees,0,0,0,JerGreene
-90.35197,39.38965,Brugam,5569,4,Prairie,No Trees,0,0,0,JerGreene
-90.28637,39.39668,Brugam,5570,4,Prairie,No Trees,0,0,0,JerGreene
-90.59698,39.40402,Brugam,5571,4,Prairie,No Trees,0,0,0,JerGreene
-90.15518,39.37478,Brugam,5572,4,Prairie,No Trees,0,0,0,JerGreene
-90.40888,39.35303,Brugam,5579,4,Prairie,No Trees,0,0,0,JerGreene
-90.40907,39.36042,Brugam,5580,4,Prairie,No Trees,0,0,0,JerGreene
-90.40435,39.36057,Brugam,5581,4,Prairie,No Trees,0,0,0,JerGreene
-90.35177,39.36028,Brugam,5582,4,Prairie,No Trees,0,0,0,JerGreene
-90.34872,39.36003,Brugam,5583,4,Prairie,No Trees,0,0,0,JerGreene
-90.5995,39.37465,Brugam,5590,4,Prairie,No Trees,0,0,0,JerGreene
-90.42248,39.38217,Brugam,5591,4,Prairie,No Trees,0,0,0,JerGreene
-90.15505,39.3894,Brugam,5598,4,Prairie,No Trees,0,0,0,JerGreene
-90.31092,39.40407,Brugam,5602,4,Prairie,No Trees,0,0,0,JerGreene
-90.31187,39.41863,Brugam,5606,4,Prairie,No Trees,0,0,0,JerGreene
-90.23925,39.41868,Brugam,5607,4,Prairie,No Trees,0,0,0,JerGreene
-90.25455,39.41833,Brugam,5609,4,Prairie,No Trees,0,0,0,JerGreene
-90.23945,39.42592,Brugam,5610,4,Prairie,No Trees,0,0,0,JerGreene
-90.49178,39.43295,Brugam,5611,4,Prairie,No Trees,0,0,0,JerGreene
-90.51877,39.47763,Brugam,5763,4,Prairie,No Trees,0,0,0,JerGreene
-90.48527,39.48477,Brugam,5764,4,Prairie,No Trees,0,0,0,JerGreene
-90.35107,39.49218,Brugam,5765,4,Prairie,No Trees,0,0,0,JerGreene
-90.31123,39.47753,Brugam,5766,4,Prairie,No Trees,0,0,0,JerGreene
-90.35993,39.47718,Brugam,5767,4,Prairie,No Trees,0,0,0,JerGreene
-90.35957,39.47034,Brugam,5768,4,Prairie,No Trees,0,0,0,JerGreene
-90.3113,39.4701,Brugam,5769,4,Prairie,No Trees,0,0,0,JerGreene
-90.36152,39.41888,Brugam,5796,4,Prairie,No Trees,0,0,0,JerGreene
-90.3612,39.4117,Brugam,5811,4,Prairie,No Trees,0,0,0,JerGreene
-90.36038,39.40432,Brugam,5812,4,Prairie,No Trees,0,0,0,JerGreene
-90.36013,39.36105,Brugam,5822,4,Prairie,No Trees,0,0,0,JerGreene
-90.31148,39.35373,Brugam,5823,4,Prairie,No Trees,0,0,0,JerGreene
-90.3583,39.40432,Brugam,5835,4,Prairie,No Trees,0,0,0,JerGreene
-90.51272,39.39698,Brugam,5836,4,Prairie,No Trees,0,0,0,JerGreene
-90.51247,39.3898,Brugam,5837,4,Prairie,No Trees,0,0,0,JerGreene
-90.28612,39.38275,Brugam,5838,4,Prairie,No Trees,0,0,0,JerGreene
-90.28578,39.41193,Brugam,5839,4,Prairie,No Trees,0,0,0,JerGreene
-90.28593,39.3527,Brugam,5899,4,Prairie,No Trees,0,0,0,JerGreene
-90.28562,39.35998,Brugam,5900,4,Prairie,No Trees,0,0,0,JerGreene
-90.28549,39.36003,Brugam,5901,4,Prairie,No Trees,0,0,0,JerGreene
-90.51292,39.36737,Brugam,5902,4,Prairie,No Trees,0,0,0,JerGreene
-90.44632,39.38178,Brugam,5906,4,Prairie,No Trees,0,0,0,JerGreene
-90.3328,39.40353,Brugam,5910,4,Prairie,No Trees,0,0,0,JerGreene
-90.19377,39.433,Brugam,5917,4,Prairie,No Trees,0,0,0,JerGreene
-90.28558,39.37455,Brugam,5923,4,Prairie,No Trees,0,0,0,JerGreene
-90.51303,39.38188,Brugam,5926,4,Prairie,No Trees,0,0,0,JerGreene
-90.43245,39.38922,Brugam,5929,4,Prairie,No Trees,0,0,0,JerGreene
-90.40913,39.41815,Brugam,5937,4,Prairie,No Trees,0,0,0,JerGreene
-90.40788,39.42562,Brugam,5939,4,Prairie,No Trees,0,0,0,JerGreene
-90.22015,39.4329,Brugam,5940,4,Prairie,No Trees,0,0,0,JerGreene
-90.28606,39.36732,Brugam,5947,4,Prairie,No Trees,0,0,0,JerGreene
-90.28548,39.37455,Brugam,5949,4,Prairie,No Trees,0,0,0,JerGreene
-90.1649,39.38912,Brugam,5951,4,Prairie,No Trees,0,0,0,JerGreene
-90.16515,39.39653,Brugam,5953,4,Prairie,No Trees,0,0,0,JerGreene
-90.16458,39.3894,Brugam,5979,4,Prairie,No Trees,0,0,0,JerGreene
-90.16478,39.3893,Brugam,5980,4,Prairie,No Trees,0,0,0,JerGreene
-90.22028,39.42587,Brugam,5990,4,Prairie,No Trees,0,0,0,JerGreene
-90.28585,39.43295,Brugam,5991,4,Prairie,No Trees,0,0,0,JerGreene
-90.5119,39.36775,Brugam,6001,4,Prairie,No Trees,0,0,0,JerGreene
-90.4082,39.40407,Brugam,6020,4,Prairie,No Trees,0,0,0,JerGreene
-90.51216,39.41902,Brugam,6032,4,Prairie,No Trees,0,0,0,JerGreene
-90.28492,39.41873,Brugam,6033,4,Prairie,No Trees,0,0,0,JerGreene
-90.23077,39.44087,Brugam,6039,4,Prairie,No Trees,0,0,0,JerGreene
-90.17375,39.44727,Brugam,6040,4,Prairie,No Trees,0,0,0,JerGreene
-90.40825,39.44732,Brugam,6041,4,Prairie,No Trees,0,0,0,JerGreene
-90.50972,39.4548,Brugam,6042,4,Prairie,No Trees,0,0,0,JerGreene
-90.28573,39.44008,Brugam,6058,4,Prairie,No Trees,0,0,0,JerGreene
-90.2882,39.44742,Brugam,6059,4,Prairie,No Trees,0,0,0,JerGreene
-90.51285,39.44737,Brugam,6060,4,Prairie,No Trees,0,0,0,JerGreene
-90.17368,39.4548,Brugam,6061,4,Prairie,No Trees,0,0,0,JerGreene
-90.50975,39.46213,Brugam,6062,4,Prairie,No Trees,0,0,0,JerGreene
-90.32118,39.43985,Brugam,6069,4,Prairie,No Trees,0,0,0,JerGreene
-90.28902,39.46208,Brugam,6073,4,Prairie,No Trees,0,0,0,JerGreene
-90.31433,39.44072,Brugam,6081,4,Prairie,No Trees,0,0,0,JerGreene
-90.23913,39.4765,Brugam,6096,4,Prairie,No Trees,0,0,0,JerGreene
-90.29302,39.47695,Brugam,6113,4,Prairie,No Trees,0,0,0,JerGreene
-90.51235,39.49122,Brugam,6117,4,Prairie,No Trees,0,0,0,JerGreene
-90.1728,39.49835,Brugam,6126,4,Prairie,No Trees,0,0,0,JerGreene
-90.2927,39.48388,Brugam,6143,4,Prairie,No Trees,0,0,0,JerGreene
-90.29295,39.49117,Brugam,6144,4,Prairie,No Trees,0,0,0,JerGreene
-90.29314,39.49112,Brugam,6145,4,Prairie,No Trees,0,0,0,JerGreene
-90.3514,39.52048,Brugam,6150,4,Prairie,No Trees,0,0,0,JerGreene
-90.2932,39.51335,Brugam,6152,4,Prairie,No Trees,0,0,0,JerGreene
-90.29333,39.52053,Brugam,6153,4,Prairie,No Trees,0,0,0,JerGreene
-90.2932,39.49145,Brugam,6154,4,Prairie,No Trees,0,0,0,JerGreene
-90.22078,39.49165,Brugam,6155,4,Prairie,No Trees,0,0,0,JerGreene
-90.29327,39.49873,Brugam,6156,4,Prairie,No Trees,0,0,0,JerGreene
-90.3514,39.50607,Brugam,6157,4,Prairie,No Trees,0,0,0,JerGreene
-90.34855,39.50602,Brugam,6158,4,Prairie,No Trees,0,0,0,JerGreene
-90.34855,39.50617,Brugam,6159,4,Prairie,No Trees,0,0,0,JerGreene
-90.26717,39.35465,Brugam,6161,4,Prairie,No Trees,0,0,0,JerGreene
-90.27652,39.36218,Brugam,6162,4,Prairie,No Trees,0,0,0,JerGreene
-90.26698,39.36952,Brugam,6163,4,Prairie,No Trees,0,0,0,JerGreene
-90.27652,39.37708,Brugam,6164,4,Prairie,No Trees,0,0,0,JerGreene
-90.40902,39.38432,Brugam,6166,4,Prairie,No Trees,0,0,0,JerGreene
-90.40875,39.39145,Brugam,6167,4,Prairie,No Trees,0,0,0,JerGreene
-90.60772,39.47137,Brugam,6182,4,Prairie,No Trees,0,0,0,JerGreene
-90.34903,39.35407,Brugam,6185,4,Prairie,No Trees,0,0,0,JerGreene
-90.50947,39.41188,Brugam,6198,4,Prairie,No Trees,0,0,0,JerGreene
-90.40888,39.4265,Brugam,6201,4,Prairie,No Trees,0,0,0,JerGreene
-90.34922,39.43413,Brugam,6202,4,Prairie,No Trees,0,0,0,JerGreene
-90.41353,39.342,Brugam,6339,4,Prairie,No Trees,0,0,0,JerGreene
-90.55718,39.33462,Brugam,6340,4,Prairie,No Trees,0,0,0,JerGreene
-90.19882,39.33482,Brugam,6341,4,Prairie,No Trees,0,0,0,JerGreene
-90.35817,39.28398,Brugam,6359,4,Prairie,No Trees,0,0,0,JerGreene
-90.33072,39.15959,Brugam,6646,4,Prairie,No Trees,0,0,0,JerGreene
-90.35792,39.15968,Brugam,6647,4,Prairie,No Trees,0,0,0,JerGreene
-90.48452,39.14508,Brugam,6666,4,Prairie,No Trees,0,0,0,JerGreene
-90.3943,39.14498,Brugam,6667,4,Prairie,No Trees,0,0,0,JerGreene
-90.4847,39.13047,Brugam,6669,4,Prairie,No Trees,0,0,0,JerGreene
-90.48272,39.13052,Brugam,6670,4,Prairie,No Trees,0,0,0,JerGreene
-90.35855,39.1159,Brugam,6679,4,Prairie,No Trees,0,0,0,JerGreene
-90.34877,39.1158,Brugam,6680,4,Prairie,No Trees,0,0,0,JerGreene
-90.52202,39.39865,Brugam,7084,4,Prairie,No Trees,0,0,0,JerGreene
-90.29513,39.4202,Brugam,7089,4,Prairie,No Trees,0,0,0,JerGreene
-90.29508,39.42758,Brugam,7090,4,Prairie,No Trees,0,0,0,JerGreene
-90.28535,39.46438,Brugam,7093,4,Prairie,No Trees,0,0,0,JerGreene
-90.29513,39.45773,Brugam,7094,4,Prairie,No Trees,0,0,0,JerGreene
-90.29508,39.36218,Brugam,7100,4,Prairie,No Trees,0,0,0,JerGreene
-90.2947,39.35447,Brugam,7199,4,Prairie,No Trees,0,0,0,JerGreene
-90.21105,39.3613,Brugam,7200,4,Prairie,No Trees,0,0,0,JerGreene
-90.21155,39.36125,Brugam,7201,4,Prairie,No Trees,0,0,0,JerGreene
-90.3137,39.3548,Brugam,7216,4,Prairie,No Trees,0,0,0,JerGreene
-90.31352,39.36193,Brugam,7217,4,Prairie,No Trees,0,0,0,JerGreene
-90.21148,39.3616,Brugam,7218,4,Prairie,No Trees,0,0,0,JerGreene
-90.44588,39.35485,Brugam,7223,4,Prairie,No Trees,0,0,0,JerGreene
-90.30442,39.36228,Brugam,7224,4,Prairie,No Trees,0,0,0,JerGreene
-90.31357,39.36213,Brugam,7225,4,Prairie,No Trees,0,0,0,JerGreene
-90.21123,39.36208,Brugam,7226,4,Prairie,No Trees,0,0,0,JerGreene
-90.46567,39.36957,Brugam,7227,4,Prairie,No Trees,0,0,0,JerGreene
-90.31352,39.37695,Brugam,7230,4,Prairie,No Trees,0,0,0,JerGreene
-90.48282,39.3764,Brugam,7231,4,Prairie,No Trees,0,0,0,JerGreene
-90.5219,39.3767,Brugam,7232,4,Prairie,No Trees,0,0,0,JerGreene
-90.42792,39.38388,Brugam,7233,4,Prairie,No Trees,0,0,0,JerGreene
-90.48237,39.39077,Brugam,7235,4,Prairie,No Trees,0,0,0,JerGreene
-90.30423,39.39068,Brugam,7247,4,Prairie,No Trees,0,0,0,JerGreene
-90.31338,39.39092,Brugam,7250,4,Prairie,No Trees,0,0,0,JerGreene
-90.4901,39.42,Brugam,7266,4,Prairie,No Trees,0,0,0,JerGreene
-90.30436,39.39805,Brugam,7267,4,Prairie,No Trees,0,0,0,JerGreene
-90.31377,39.4203,Brugam,7273,4,Prairie,No Trees,0,0,0,JerGreene
-90.32292,39.4634,Brugam,7331,4,Prairie,No Trees,0,0,0,JerGreene
-90.42778,39.51423,Brugam,7367,4,Prairie,No Trees,0,0,0,JerGreene
-90.23907,39.52127,Brugam,7368,4,Prairie,No Trees,0,0,0,JerGreene
-90.48972,39.44248,Brugam,7369,4,Prairie,No Trees,0,0,0,JerGreene
-90.32223,39.4638,Brugam,7376,4,Prairie,No Trees,0,0,0,JerGreene
-90.4462,39.47826,Brugam,7380,4,Prairie,No Trees,0,0,0,JerGreene
-90.50218,39.47807,Brugam,7381,4,Prairie,No Trees,0,0,0,JerGreene
-90.50323,39.47822,Brugam,7382,4,Prairie,No Trees,0,0,0,JerGreene
-90.44638,39.48568,Brugam,7383,4,Prairie,No Trees,0,0,0,JerGreene
-90.48472,39.49297,Brugam,7384,4,Prairie,No Trees,0,0,0,JerGreene
-90.4462,39.49297,Brugam,7385,4,Prairie,No Trees,0,0,0,JerGreene
-90.33213,39.49288,Brugam,7386,4,Prairie,No Trees,0,0,0,JerGreene
-90.50225,39.50098,Brugam,7388,4,Prairie,No Trees,0,0,0,JerGreene
-90.44582,39.5004,Brugam,7391,4,Prairie,No Trees,0,0,0,JerGreene
-90.3322,39.44928,Brugam,7396,4,Prairie,No Trees,0,0,0,JerGreene
-90.44595,39.46398,Brugam,7397,4,Prairie,No Trees,0,0,0,JerGreene
-90.44513,39.4638,Brugam,7398,4,Prairie,No Trees,0,0,0,JerGreene
-90.44493,39.47122,Brugam,7399,4,Prairie,No Trees,0,0,0,JerGreene
-90.44575,39.4784,Brugam,7406,4,Prairie,No Trees,0,0,0,JerGreene
-90.3512,39.48578,Brugam,7407,4,Prairie,No Trees,0,0,0,JerGreene
-90.35107,39.5007,Brugam,7410,4,Prairie,No Trees,0,0,0,JerGreene
-90.35107,39.51467,Brugam,7415,4,Prairie,No Trees,0,0,0,JerGreene
-90.41653,39.52167,Brugam,7416,4,Prairie,No Trees,0,0,0,JerGreene
-90.29327,39.17445,Brugam,7418,4,Prairie,No Trees,0,0,0,JerGreene
-90.34875,39.36829,Brugam,7442,4,Prairie,No Trees,0,0,0,JerGreene
-90.2934,39.39713,Brugam,7489,4,Prairie,No Trees,0,0,0,JerGreene
-90.34847,39.40427,Brugam,7490,4,Prairie,No Trees,0,0,0,JerGreene
-90.29523,39.41155,Brugam,7492,4,Prairie,No Trees,0,0,0,JerGreene
-90.3486,39.39723,Brugam,7502,4,Prairie,No Trees,0,0,0,JerGreene
-90.4041,39.40447,Brugam,7503,4,Prairie,No Trees,0,0,0,JerGreene
-90.40882,39.40437,Brugam,7504,4,Prairie,No Trees,0,0,0,JerGreene
-90.4041,39.4045,Brugam,7528,4,Prairie,No Trees,0,0,0,JerGreene
-90.29573,39.41178,Brugam,7546,4,Prairie,No Trees,0,0,0,JerGreene
-90.29492,39.41893,Brugam,7547,4,Prairie,No Trees,0,0,0,JerGreene
-90.29535,39.41173,Brugam,7548,4,Prairie,No Trees,0,0,0,JerGreene
-90.29573,39.41907,Brugam,7549,4,Prairie,No Trees,0,0,0,JerGreene
-90.29548,39.41907,Brugam,7550,4,Prairie,No Trees,0,0,0,JerGreene
-90.22053,39.41888,Brugam,7551,4,Prairie,No Trees,0,0,0,JerGreene
-90.29599,39.42645,Brugam,7568,4,Prairie,No Trees,0,0,0,JerGreene
-90.22047,39.43383,Brugam,7569,4,Prairie,No Trees,0,0,0,JerGreene
-90.53999,39.43388,Brugam,7581,4,Prairie,No Trees,0,0,0,JerGreene
-90.29561,39.42617,Brugam,7582,4,Prairie,No Trees,0,0,0,JerGreene
-90.2958,39.43373,Brugam,7583,4,Prairie,No Trees,0,0,0,JerGreene
-90.3486,39.48457,Brugam,7611,4,Prairie,No Trees,0,0,0,JerGreene
-90.29608,39.492,Brugam,7612,4,Prairie,No Trees,0,0,0,JerGreene
-90.29552,39.49175,Brugam,7613,4,Prairie,No Trees,0,0,0,JerGreene
-90.29533,39.47743,Brugam,7629,4,Prairie,No Trees,0,0,0,JerGreene
-90.40398,39.47025,Brugam,7644,4,Prairie,No Trees,0,0,0,JerGreene
-90.40843,39.49205,Brugam,7650,4,Prairie,No Trees,0,0,0,JerGreene
-90.29538,39.49923,Brugam,7651,4,Prairie,No Trees,0,0,0,JerGreene
-90.39952,39.50652,Brugam,7652,4,Prairie,No Trees,0,0,0,JerGreene
-90.34875,39.50622,Brugam,7653,4,Prairie,No Trees,0,0,0,JerGreene
-90.29527,39.44122,Brugam,7666,4,Prairie,No Trees,0,0,0,JerGreene
-90.29533,39.4484,Brugam,7667,4,Prairie,No Trees,0,0,0,JerGreene
-90.29508,39.44845,Brugam,7668,4,Prairie,No Trees,0,0,0,JerGreene
-90.4465,39.4702,Brugam,7675,4,Prairie,No Trees,0,0,0,JerGreene
-90.35145,39.44122,Brugam,7685,4,Prairie,No Trees,0,0,0,JerGreene
-90.35107,39.4485,Brugam,7692,4,Prairie,No Trees,0,0,0,JerGreene
-90.44582,38.99253,Brugam,7801,4,Prairie,No Trees,0,0,0,JerGreene
-90.42753,38.96178,Brugam,7836,4,Prairie,No Trees,0,0,0,JerGreene
-90.44122,38.99947,Brugam,7841,4,Prairie,No Trees,0,0,0,JerGreene
-90.4603,39.04302,Brugam,7895,4,Prairie,No Trees,0,0,0,JerGreene
-90.46012,39.0503,Brugam,7897,4,Prairie,No Trees,0,0,0,JerGreene
-90.30235,39.05735,Brugam,7898,4,Prairie,No Trees,0,0,0,JerGreene
-90.30223,39.06492,Brugam,7899,4,Prairie,No Trees,0,0,0,JerGreene
-90.38542,39.07187,Brugam,7900,4,Prairie,No Trees,0,0,0,JerGreene
-90.35157,39.18912,Brugam,7940,4,Prairie,No Trees,0,0,0,JerGreene
-90.33032,39.1962,Brugam,7941,4,Prairie,No Trees,0,0,0,JerGreene
-90.36132,39.20368,Brugam,7942,4,Prairie,No Trees,0,0,0,JerGreene
-90.33013,39.22548,Brugam,7943,4,Prairie,No Trees,0,0,0,JerGreene
